frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
31,True,True,-1.000000,0.000000,-85.369995,1001.799988,0.000000,426.899994,0.520000,0.547660,-0.547652,-0.447309,-0.447282,-5.500000,0.000000,0.000000,0.000000,148.759995,989.259949,0.000000,754.940002,-51.279999,0.262412,0.000003,0.000003,0.964956,2.655200,0.000000,0.000000
32,True,True,-1.000000,0.000000,-81.809998,1001.799988,0.000000,426.899994,0.520000,0.560889,-0.560886,-0.430601,-0.430574,-5.500000,0.000000,0.000000,0.000000,155.050003,988.829956,0.000000,754.739990,-51.259998,0.273072,0.000003,0.000003,0.961994,2.655200,0.000000,0.000000
33,True,True,-1.000000,0.000000,-78.250000,1001.799988,0.000000,426.899994,0.520000,0.573615,-0.573606,-0.413499,-0.413472,-5.499900,0.000000,0.000000,0.000000,161.339996,988.399963,0.000000,754.539978,-51.239998,0.283700,0.000003,0.000003,0.958913,2.655200,0.000000,0.000000
34,True,True,-1.000000,0.000000,-74.689995,1001.799988,0.000000,426.899994,0.520000,0.585820,-0.585810,-0.396020,-0.395993,-5.499900,0.000000,0.000000,0.000000,167.629990,987.969971,0.000000,754.339966,-51.219997,0.294290,0.000003,0.000003,0.955716,2.655200,0.000000,0.000000
35,True,True,-1.000000,0.000000,-71.129997,1001.799988,0.000000,426.899994,0.520000,0.597488,-0.597479,-0.378185,-0.378158,-5.499900,0.000000,0.000000,0.000000,173.910004,987.539978,0.000000,754.139954,-51.199997,0.304848,0.000003,0.000003,0.952401,2.655200,0.000000,0.000000
36,True,True,-1.000000,0.000000,-67.570000,1001.799988,0.000000,426.899994,0.520000,0.608618,-0.608603,-0.360004,-0.359977,-5.499900,0.000000,0.000000,0.000000,180.190002,987.109985,0.000000,753.940002,-51.180000,0.315367,0.000003,0.000003,0.948970,2.655200,0.000000,0.000000
37,True,True,-1.000000,0.000000,-64.010002,1001.799988,0.000000,426.899994,0.520000,0.619194,-0.619177,-0.341495,-0.341468,-5.500000,0.000000,0.000000,0.000000,186.470001,986.679993,0.000000,753.739990,-51.160000,0.325844,0.000003,0.000003,0.945423,2.655200,0.000000,0.000000
38,True,True,-1.000000,0.000000,-60.449997,1001.799988,0.000000,426.899994,0.520000,0.629203,-0.629189,-0.322677,-0.322651,-5.499900,0.000000,0.000000,0.000000,192.750000,986.250000,0.000000,753.539978,-51.139999,0.336283,0.000003,0.000003,0.941761,2.655200,0.000000,0.000000
39,True,True,-1.000000,0.000000,-56.889999,1001.799988,0.000000,426.899994,0.520000,0.638639,-0.638630,-0.303569,-0.303542,-5.500000,0.000000,0.000000,0.000000,199.029999,985.820007,0.000000,753.339966,-51.119999,0.346679,0.000003,0.000003,0.937984,2.655200,0.000000,0.000000
40,True,True,-1.000000,0.000000,-53.329998,1001.799988,0.000000,426.899994,0.520000,0.647501,-0.647489,-0.284180,-0.284153,-5.499900,0.000000,0.000000,0.000000,205.309998,985.389954,0.000000,753.139954,-51.099998,0.357037,0.000003,0.000003,0.934090,2.655200,0.000000,0.000000
41,True,True,-1.000000,0.000000,-49.770000,1001.799988,0.000000,426.899994,0.520000,0.655770,-0.655759,-0.264538,-0.264511,-5.499900,0.000000,0.000000,0.000000,211.580002,984.959961,0.000000,752.940002,-51.079998,0.367347,0.000003,0.000003,0.930084,2.655200,0.000000,0.000000
42,True,True,-1.000000,0.000000,-46.209999,1001.799988,0.000000,426.899994,0.520000,0.663443,-0.663436,-0.244652,-0.244625,-5.499900,0.000000,0.000000,0.000000,217.849991,984.529968,0.000000,752.739990,-51.059998,0.377613,0.000003,0.000003,0.925963,2.655200,0.000000,0.000000
43,True,True,-1.000000,0.000000,-42.649998,1001.799988,0.000000,426.899994,0.520000,0.670514,-0.670508,-0.224546,-0.224519,-5.499900,0.000000,0.000000,0.000000,224.119995,984.099976,0.000000,752.539978,-51.039997,0.387836,0.000003,0.000003,0.921728,2.655200,0.000000,0.000000
44,True,True,-1.000000,0.000000,-39.090000,1001.799988,0.000000,426.899994,0.520000,0.676977,-0.676971,-0.204234,-0.204207,-5.499900,0.000000,0.000000,0.000000,230.389999,983.669983,0.000000,752.339966,-51.020000,0.398011,0.000003,0.000003,0.917381,2.655200,0.000000,0.000000
45,True,True,-1.000000,0.000000,-35.529999,1001.799988,0.000000,426.899994,0.520000,0.682823,-0.682819,-0.183739,-0.183712,-5.500000,0.000000,0.000000,0.000000,236.659988,983.239990,0.000000,752.139954,-51.000000,0.408137,0.000003,0.000003,0.912921,2.655200,0.000000,0.000000
46,True,True,-1.000000,0.000000,-31.969999,1001.799988,0.000000,426.899994,0.520000,0.688049,-0.688047,-0.163077,-0.163050,-5.499900,0.000000,0.000000,0.000000,242.929993,982.820007,0.000000,751.940002,-50.980000,0.418214,0.000003,0.000003,0.908348,2.655200,0.000000,0.000000
47,True,True,-1.000000,0.000000,-28.410000,1001.799988,0.000000,426.899994,0.520000,0.692652,-0.692649,-0.142264,-0.142237,-5.499900,0.000000,0.000000,0.000000,249.189987,982.399963,0.000000,751.739990,-50.959999,0.428238,0.000003,0.000003,0.903666,2.655200,0.000000,0.000000
48,True,True,-1.000000,0.000000,-24.850000,1001.799988,0.000000,426.899994,0.520000,0.696628,-0.696619,-0.121321,-0.121294,-5.499900,0.000000,0.000000,0.000000,255.449997,981.979980,0.000000,751.539978,-50.939999,0.438208,0.000003,0.000003,0.898874,2.655200,0.000000,0.000000
49,True,True,-1.000000,0.000000,-21.289999,1001.799988,0.000000,426.899994,0.520000,0.699968,-0.699959,-0.100271,-0.100244,-5.499900,0.000000,0.000000,0.000000,261.709991,981.559998,0.000000,751.339966,-50.919998,0.448123,0.000003,0.000003,0.893972,2.655200,0.000000,0.000000
50,True,True,-1.000000,0.000000,-17.730000,1001.799988,0.000000,426.899994,0.520000,0.702672,-0.702661,-0.079128,-0.079101,-5.499900,0.000000,0.000000,0.000000,267.970001,981.139954,0.000000,751.139954,-50.899998,0.457985,0.000003,0.000003,0.888960,2.655200,0.000000,0.000000
51,True,True,-1.000000,0.000000,-14.170000,1001.799988,0.000000,426.899994,0.520000,0.704736,-0.704728,-0.057916,-0.057889,-5.499900,0.000000,0.000000,0.000000,274.229980,980.719971,0.000000,750.940002,-50.879997,0.467793,0.000003,0.000003,0.883838,2.655200,0.000000,0.000000
52,True,True,-1.000000,0.000000,-10.610000,1001.799988,0.000000,426.899994,0.520000,0.706162,-0.706152,-0.036650,-0.036623,-5.500000,0.000000,0.000000,0.000000,280.489990,980.299988,0.000000,750.739990,-50.860001,0.477541,0.000003,0.000003,0.878609,2.655200,0.000000,0.000000
53,True,True,-1.000000,0.000000,-7.050000,1001.799988,0.000000,426.899994,0.520000,0.706947,-0.706934,-0.015351,-0.015324,-5.499900,0.000000,0.000000,0.000000,286.739990,979.880005,0.000000,750.539978,-50.840000,0.487230,0.000003,0.000003,0.873274,2.655200,0.000000,0.000000
54,True,True,-1.000000,0.000000,-3.490000,1001.799988,0.000000,426.899994,0.520000,0.707089,-0.707074,0.005964,0.005991,-5.499900,0.000000,0.000000,0.000000,292.989990,979.459961,0.000000,750.339966,-50.820000,0.496860,0.000003,0.000003,0.867831,2.655200,0.000000,0.000000
55,True,True,-1.000000,0.000000,0.070000,1001.799988,0.000000,426.899994,0.520000,0.706587,-0.706573,0.027273,0.027300,-5.499900,0.000000,0.000000,0.000000,299.239990,979.039978,0.000000,750.139954,-50.799999,0.506430,0.000003,0.000003,0.862281,2.655200,0.000000,0.000000
56,True,True,-1.000000,0.000000,3.630000,1001.799988,0.000000,426.899994,0.520000,0.705445,-0.705429,0.048556,0.048583,-5.499900,0.000000,0.000000,0.000000,305.489990,978.619995,0.000000,749.940002,-50.779999,0.515941,0.000003,0.000003,0.856624,2.655200,0.000000,0.000000
57,True,True,-1.000000,0.000000,7.190000,1001.799988,0.000000,426.899994,0.520000,0.703661,-0.703643,0.069795,0.069822,-5.499900,0.000000,0.000000,0.000000,311.739990,978.199951,0.000000,749.739990,-50.759998,0.525388,0.000003,0.000003,0.850863,2.655200,0.000000,0.000000
58,True,True,-1.000000,0.000000,10.750000,1001.799988,0.000000,426.899994,0.520000,0.701237,-0.701221,0.090970,0.090997,-5.499900,0.000000,0.000000,0.000000,317.989990,977.779968,0.000000,749.539978,-50.739998,0.534769,0.000003,0.000003,0.844998,2.655200,0.000000,0.000000
59,True,True,-1.000000,0.000000,14.309999,1001.799988,0.000000,426.899994,0.520000,0.698174,-0.698162,0.112064,0.112091,-5.499900,0.000000,0.000000,0.000000,324.229980,977.359985,0.000000,749.339966,-50.719997,0.544086,0.000003,0.000003,0.839029,2.655200,0.000000,0.000000
60,True,True,-1.000000,0.000000,17.869999,1001.799988,0.000000,426.899994,0.520000,0.694479,-0.694467,0.133055,0.133082,-5.499900,0.000000,0.000000,0.000000,330.470001,976.940002,0.000000,749.139954,-50.700001,0.553333,0.000003,0.000003,0.832960,2.655200,0.000000,0.000000
61,True,True,-1.000000,0.000000,21.430000,1001.799988,0.000000,426.899994,0.520000,0.690153,-0.690140,0.153928,0.153955,-5.499900,0.000000,0.000000,0.000000,336.709991,976.519958,0.000000,748.940002,-50.680000,0.562515,0.000003,0.000003,0.826787,2.655200,0.000000,0.000000
62,True,True,-1.000000,0.000000,24.990000,1001.799988,0.000000,426.899994,0.520000,0.685198,-0.685188,0.174660,0.174687,-5.499900,0.000000,0.000000,0.000000,342.949982,976.099976,0.000000,748.739990,-50.660000,0.571627,0.000003,0.000003,0.820514,2.655200,0.000000,0.000000
63,True,True,-1.000000,0.000000,28.549999,1001.799988,0.000000,426.899994,0.520000,0.679625,-0.679609,0.195230,0.195257,-5.499900,0.000000,0.000000,0.000000,349.190002,975.679993,0.000000,748.539978,-50.639999,0.580668,0.000003,0.000003,0.814140,2.655200,0.000000,0.000000
64,True,True,-1.000000,0.000000,32.110001,1001.799988,0.000000,426.899994,0.520000,0.673432,-0.673416,0.215623,0.215655,-5.499900,0.000000,0.000000,0.000000,355.429993,975.259949,0.000000,748.349976,-50.619999,0.589640,0.000003,0.000003,0.807666,2.655200,0.000000,0.000000
65,True,True,-1.000000,0.000000,35.669998,1001.799988,0.000000,426.899994,0.520000,0.666625,-0.666613,0.235821,0.235853,-5.499900,0.000000,0.000000,0.000000,361.660004,974.839966,0.000000,748.159973,-50.599998,0.598541,0.000003,0.000003,0.801092,2.655200,0.000000,0.000000
66,True,True,-1.000000,0.000000,39.230000,1001.799988,0.000000,426.899994,0.520000,0.659217,-0.659201,0.255803,0.255836,-5.499900,0.000000,0.000000,0.000000,367.889984,974.419983,0.000000,747.969971,-50.579998,0.607367,0.000003,0.000003,0.794421,2.655200,0.000000,0.000000
67,True,True,-1.000000,0.000000,42.790001,1001.799988,0.000000,426.899994,0.520000,0.651210,-0.651190,0.275554,0.275586,-5.499900,0.000000,0.000000,0.000000,374.119995,974.000000,0.000000,747.779968,-50.559998,0.616118,0.000003,0.000003,0.787654,2.655200,0.000000,0.000000
68,True,True,-1.000000,0.000000,46.349998,1001.799988,0.000000,426.899994,0.520000,0.642606,-0.642590,0.295056,0.295088,-5.500000,0.000000,0.000000,0.000000,380.350006,973.579956,0.000000,747.589966,-50.539997,0.624793,0.000003,0.000003,0.780791,2.655200,0.000000,0.000000
69,True,True,-1.000000,0.000000,49.910000,1001.799988,0.000000,426.899994,0.520000,0.633424,-0.633403,0.314289,0.314321,-5.499900,0.000000,0.000000,0.000000,386.579987,973.159973,0.000000,747.399963,-50.520000,0.633392,0.000003,0.000003,0.773831,2.655200,0.000000,0.000000
70,True,True,-1.000000,0.000000,53.469997,1001.799988,0.000000,426.899994,0.520000,0.623663,-0.623644,0.333235,0.333267,-5.500000,0.000000,0.000000,0.000000,392.809998,972.739990,0.000000,747.209961,-50.500000,0.641916,0.000003,0.000003,0.766775,2.655200,0.000000,0.000000
71,True,True,-1.000000,0.000000,57.029999,1001.799988,0.000000,426.899994,0.520000,0.613335,-0.613318,0.351880,0.351912,-5.499900,0.000000,0.000000,0.000000,399.039978,972.320007,0.000000,747.019958,-50.480000,0.650359,0.000003,0.000003,0.759627,2.655200,0.000000,0.000000
72,True,True,-1.000000,0.000000,60.590000,1001.799988,0.000000,426.899994,0.520000,0.602452,-0.602431,0.370206,0.370238,-5.499900,0.000000,0.000000,0.000000,405.259979,971.899963,0.000000,746.829956,-50.459999,0.658721,0.000003,0.000003,0.752388,2.655200,0.000000,0.000000
73,True,True,-1.000000,0.000000,64.150002,1001.799988,0.000000,426.899994,0.520000,0.591016,-0.591000,0.388198,0.388230,-5.499900,0.000000,0.000000,0.000000,411.479980,971.479980,0.000000,746.639954,-50.439999,0.667002,0.000003,0.000003,0.745056,2.655200,0.000000,0.000000
74,True,True,-1.000000,0.000000,67.709999,1001.799988,0.000000,426.899994,0.520000,0.579050,-0.579028,0.405833,0.405866,-5.499900,0.000000,0.000000,0.000000,417.699982,971.059998,0.000000,746.450012,-50.419998,0.675202,0.000003,0.000003,0.737633,2.655200,0.000000,0.000000
75,True,True,-1.000000,0.000000,71.269997,1001.799988,0.000000,426.899994,0.520000,0.566552,-0.566534,0.423102,0.423134,-5.499900,0.000000,0.000000,0.000000,423.919983,970.639954,0.000000,746.260010,-50.399998,0.683321,0.000003,0.000003,0.730118,2.655200,0.000000,0.000000
76,True,True,-1.000000,0.000000,74.830002,1001.799988,0.000000,426.899994,0.520000,0.553540,-0.553522,0.439988,0.440020,-5.499900,0.000000,0.000000,0.000000,430.139984,970.219971,0.000000,746.070007,-50.379997,0.691354,0.000003,0.000003,0.722516,2.655200,0.000000,0.000000
77,True,True,-1.000000,0.000000,78.389999,1001.799988,0.000000,426.899994,0.520000,0.540032,-0.540008,0.456469,0.456501,-5.499900,0.000000,0.000000,0.000000,436.359985,969.799988,0.000000,745.880005,-50.360001,0.699306,0.000003,0.000003,0.714823,2.655200,0.000000,0.000000
78,True,True,-1.000000,0.000000,81.949997,1001.799988,0.000000,426.899994,0.520000,0.526025,-0.526003,0.472540,0.472572,-5.499900,0.000000,0.000000,0.000000,442.569977,969.380005,0.000000,745.690002,-50.340000,0.707171,0.000003,0.000003,0.707042,2.655200,0.000000,0.000000
79,True,True,-1.000000,0.000000,85.509995,1001.799988,0.000000,426.899994,0.520000,0.511541,-0.511523,0.488180,0.488212,-5.499900,0.000000,0.000000,0.000000,448.779999,968.959961,0.000000,745.500000,-50.320000,0.714949,0.000003,0.000003,0.699176,2.655200,0.000000,0.000000
80,True,True,-1.000000,0.000000,89.070000,1001.799988,0.000000,426.899994,0.520000,0.500496,-0.500474,0.499498,0.499530,-5.368000,0.000000,0.000000,0.000000,454.989990,968.539978,0.000000,745.309998,-50.299999,0.722640,0.000003,0.000003,0.691224,2.655200,0.000000,0.000000
81,True,True,-1.000000,0.000000,92.629997,1001.799988,0.000000,426.899994,0.520000,0.489474,-0.489453,0.510304,0.510334,-5.239300,0.000000,0.000000,0.000000,461.199982,968.119995,0.000000,745.119995,-50.279999,0.730244,0.000003,0.000003,0.683186,2.655200,0.000000,0.000000
82,True,True,-1.000000,0.000000,96.189995,1001.799988,0.000000,426.899994,0.520000,0.478491,-0.478469,0.520619,0.520644,-5.113700,0.000000,0.000000,0.000000,467.410004,967.699951,0.000000,744.929993,-50.259998,0.737756,0.000003,0.000003,0.675067,2.655200,0.000000,0.000000
83,True,True,-1.000000,0.000000,99.750000,1001.799988,0.000000,426.899994,0.520000,0.467561,-0.467539,0.530453,0.530484,-4.991100,0.000000,0.000000,0.000000,473.619995,967.279968,0.000000,744.739990,-50.239998,0.745182,0.000003,0.000003,0.666861,2.655200,0.000000,0.000000
84,True,True,-1.000000,0.000000,103.309998,1001.799988,0.000000,426.899994,0.520000,0.456696,-0.456674,0.539835,0.539867,-4.871400,0.000000,0.000000,0.000000,479.819977,966.859985,0.000000,744.549988,-50.219997,0.752515,0.000003,0.000003,0.658575,2.655200,0.000000,0.000000
85,True,True,-1.000000,0.000000,106.869995,1001.799988,0.000000,426.899994,0.520000,0.445911,-0.445890,0.548774,0.548810,-4.754600,0.000000,0.000000,0.000000,486.019989,966.440002,0.000000,744.359985,-50.200001,0.759757,0.000003,0.000003,0.650208,2.655200,0.000000,0.000000
86,True,True,-1.000000,0.000000,110.430000,1001.799988,0.000000,426.899994,0.520000,0.435219,-0.435197,0.557293,0.557326,-4.640600,0.000000,0.000000,0.000000,492.220001,966.019958,0.000000,744.169983,-50.180000,0.766901,0.000003,0.000003,0.641765,2.655200,0.000000,0.000000
87,True,True,-1.000000,0.000000,113.989998,1001.799988,0.000000,426.899994,0.520000,0.424623,-0.424602,0.565406,0.565441,-4.529300,0.000000,0.000000,0.000000,498.419983,965.599976,0.000000,743.979980,-50.160000,0.773955,0.000003,0.000003,0.633241,2.655200,0.000000,0.000000
88,True,True,-1.000000,0.000000,117.549995,1001.799988,0.000000,426.899994,0.520000,0.414136,-0.414114,0.573132,0.573167,-4.420700,0.000000,0.000000,0.000000,504.619995,965.179993,0.000000,743.789978,-50.139999,0.780912,0.000003,0.000003,0.624642,2.655200,0.000000,0.000000
89,True,True,-1.000000,0.000000,121.110001,1001.799988,0.000000,426.899994,0.520000,0.403767,-0.403745,0.580485,0.580516,-4.314700,0.000000,0.000000,0.000000,510.819977,964.759949,0.000000,743.599976,-50.119999,0.787776,0.000003,0.000003,0.615961,2.655200,0.000000,0.000000
