frame,input.bJump,input.bJumped,input.Yaw,input.DodgeStrafe,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
48,False,False,0.000000,0.000000,0.000000,1.110000,0.000000,157.019989,2.961000,0.000000,266.610992,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
49,False,False,0.000000,0.000000,0.000000,1.130000,0.000000,159.199997,2.961000,0.000000,261.191010,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
50,False,False,0.000000,0.000000,0.000000,1.150000,0.000000,161.330002,2.961000,0.000000,255.770996,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
51,False,False,0.000000,0.000000,0.000000,1.170000,0.000000,163.419998,2.961000,0.000000,250.350998,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
52,False,False,0.000000,0.000000,0.000000,1.190000,0.000000,165.459991,2.961000,0.000000,244.931000,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
53,False,False,0.000000,0.000000,0.000000,1.210000,0.000000,167.459991,2.961000,0.000000,239.511002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
54,False,False,0.000000,0.000000,0.000000,1.230000,0.000000,169.410004,2.961000,0.000000,234.091003,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
55,False,False,0.000000,0.000000,0.000000,1.250000,0.000000,171.319992,2.961000,0.000000,228.671005,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
56,False,False,0.000000,0.000000,0.000000,1.270000,0.000000,173.179993,2.961000,0.000000,223.251007,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
57,False,False,0.000000,0.000000,0.000000,1.290000,0.000000,175.000000,2.961000,0.000000,217.831009,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
58,False,False,0.000000,0.000000,0.000000,1.310000,0.000000,176.769989,2.961000,0.000000,212.410995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
59,False,False,0.000000,0.000000,0.000000,1.330000,0.000000,178.489990,2.961000,0.000000,206.990997,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
60,False,False,0.000000,0.000000,0.000000,1.350000,0.000000,180.169998,2.961000,0.000000,201.570999,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
61,False,False,0.000000,0.000000,0.000000,1.370000,0.000000,181.800003,2.961000,0.000000,196.151001,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
62,False,False,0.000000,0.000000,0.000000,1.390000,0.000000,183.389999,2.961000,0.000000,190.731003,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
63,False,False,0.000000,0.000000,0.000000,1.410000,0.000000,184.929993,2.961000,0.000000,185.311005,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
64,False,False,0.000000,0.000000,0.000000,1.430000,0.000000,186.429993,2.961000,0.000000,179.891006,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
65,False,False,0.000000,0.000000,0.000000,1.450000,0.000000,187.879990,2.961000,0.000000,174.471008,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
66,False,False,0.000000,0.000000,0.000000,1.470000,0.000000,189.289993,2.961000,0.000000,169.051010,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
67,False,False,0.000000,0.000000,0.000000,1.490000,0.000000,190.649994,2.961000,0.000000,163.630997,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
68,False,False,0.000000,0.000000,0.000000,1.510000,0.000000,191.970001,2.961000,0.000000,158.210999,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
69,False,False,0.000000,0.000000,0.000000,1.530000,0.000000,193.239990,2.961000,0.000000,152.791000,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
70,False,False,0.000000,0.000000,0.000000,1.550000,0.000000,194.470001,2.961000,0.000000,147.371002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
71,True,True,-1.000000,-1.000000,1.000000,1.570000,0.000000,195.649994,2.961000,0.000000,141.951004,-0.001330,0.008548,-0.000305,0.999963,-0.320810,0.000000,-0.070410
72,False,False,0.000000,-1.000000,0.000000,1.590000,0.000000,196.789993,2.961000,0.000000,136.531006,-0.002608,0.008548,-0.000607,0.999960,-0.308010,0.000000,-0.069410
73,False,False,0.000000,-1.000000,0.000000,1.610000,0.000000,197.879990,2.961000,0.000000,131.111008,-0.003838,0.008548,-0.000904,0.999956,-0.295710,0.000000,-0.068410
74,False,False,0.000000,-1.000000,0.000000,1.630000,0.000000,198.929993,2.961000,0.000000,125.690994,-0.005020,0.008548,-0.001195,0.999950,-0.283910,0.000000,-0.067410
75,False,False,0.000000,-1.000000,0.000000,1.650000,0.000000,199.929993,2.961000,0.000000,120.270996,-0.006153,0.008548,-0.001481,0.999943,-0.272510,0.000000,-0.066410
76,False,False,0.000000,-1.000000,0.000000,1.670000,0.000000,200.889999,2.961000,0.000000,114.850998,-0.007243,0.008548,-0.001761,0.999936,-0.261610,0.000000,-0.065410
77,False,False,0.000000,-1.000000,0.000000,1.690000,0.000000,201.800003,2.961000,0.000000,109.431000,-0.008289,0.008548,-0.002037,0.999927,-0.251110,0.000000,-0.064410
78,False,False,0.000000,-1.000000,0.000000,1.710000,0.000000,202.669998,2.961000,0.000000,104.010994,-0.009293,0.008548,-0.002312,0.999918,-0.241110,0.000000,-0.063410
79,False,False,0.000000,-1.000000,0.000000,1.730000,0.000000,203.489990,2.961000,0.000000,98.590996,-0.010253,0.008548,-0.002581,0.999908,-0.231510,0.000000,-0.062410
80,False,False,0.000000,-1.000000,0.000000,1.750000,0.000000,204.269989,2.961000,0.000000,93.170998,-0.011175,0.008548,-0.002846,0.999897,-0.222210,0.000000,-0.061510
81,False,False,0.000000,-1.000000,0.000000,1.770000,0.000000,205.000000,2.961000,0.000000,87.750999,-0.012060,0.008548,-0.003105,0.999886,-0.213310,0.000000,-0.060610
82,False,False,0.000000,-1.000000,0.000000,1.790000,0.000000,205.690002,2.961000,0.000000,82.331001,-0.012912,0.008548,-0.003358,0.999874,-0.204810,0.000000,-0.059710
83,False,False,0.000000,-1.000000,0.000000,1.810000,0.000000,206.330002,2.961000,0.000000,76.910995,-0.013727,0.008548,-0.003612,0.999863,-0.196610,0.000000,-0.058810
84,False,False,0.000000,-1.000000,0.000000,1.830000,0.000000,206.929993,2.961000,0.000000,71.490997,-0.014509,0.008548,-0.003860,0.999851,-0.188710,0.000000,-0.057910
85,False,False,0.000000,-1.000000,0.000000,1.850000,0.000000,207.479996,2.961000,0.000000,66.070999,-0.015265,0.008548,-0.004103,0.999838,-0.181110,0.000000,-0.057010
86,False,False,0.000000,-1.000000,0.000000,1.870000,0.000000,207.989990,2.961000,0.000000,60.650997,-0.015988,0.008548,-0.004346,0.999826,-0.173810,0.000000,-0.056110
87,False,False,0.000000,-1.000000,0.000000,1.890000,0.000000,208.449997,2.961000,0.000000,55.230999,-0.016678,0.008548,-0.004583,0.999814,-0.166810,0.000000,-0.055210
88,False,False,0.000000,-1.000000,0.000000,1.910000,0.000000,208.869995,2.961000,0.000000,49.810997,-0.017342,0.008548,-0.004815,0.999801,-0.160110,0.000000,-0.054310
89,False,False,0.000000,-1.000000,0.000000,1.930000,0.000000,209.089996,2.961000,0.000000,26.960999,-0.017978,0.008548,-0.005041,0.999789,-0.153710,0.000000,-0.053510
90,False,False,0.000000,-1.000000,0.000000,1.950000,0.000000,209.190002,2.961000,0.000000,12.101000,-0.018593,0.008548,-0.005268,0.999777,-0.147510,0.000000,-0.052710
91,False,False,0.000000,-1.000000,0.000000,1.970000,0.000000,209.209991,2.961000,0.000000,2.441000,-0.019181,0.008548,-0.005489,0.999764,-0.141610,0.000000,-0.051910
92,False,False,0.000000,-1.000000,0.000000,1.990000,0.000000,209.179993,2.961000,0.000000,-3.831000,-0.019748,0.008548,-0.005705,0.999752,-0.135910,0.000000,-0.051110
93,False,False,0.000000,-1.000000,0.000000,2.010000,0.000000,209.110001,2.961000,0.000000,-7.901000,-0.020287,0.008548,-0.005921,0.999740,-0.130510,0.000000,-0.050310
94,False,False,0.000000,-1.000000,0.000000,2.030000,0.000000,209.019989,2.961000,0.000000,-10.551001,-0.020805,0.008548,-0.006131,0.999728,-0.125310,0.000000,-0.049510
95,False,False,0.000000,-1.000000,0.000000,2.050000,0.000000,208.919998,2.961000,0.000000,-12.271000,-0.021307,0.008548,-0.006336,0.999716,-0.120310,0.000000,-0.048710
96,False,False,0.000000,-1.000000,0.000000,2.070000,0.000000,208.809998,2.961000,0.000000,-13.391000,-0.021787,0.008548,-0.006541,0.999705,-0.115510,0.000000,-0.047910
97,False,False,0.000000,-1.000000,0.000000,2.090000,0.000000,208.690002,2.961000,0.000000,-14.121000,-0.022246,0.008548,-0.006741,0.999693,-0.110910,0.000000,-0.047110
98,False,False,0.000000,-1.000000,0.000000,2.110000,0.000000,208.569992,2.961000,0.000000,-14.591000,-0.022688,0.008548,-0.006940,0.999682,-0.106410,0.000000,-0.046410
99,False,False,0.000000,-1.000000,0.000000,2.130000,0.000000,208.449997,2.961000,0.000000,-14.901000,-0.023114,0.008548,-0.007135,0.999671,-0.102110,0.000000,-0.045710
100,False,False,0.000000,-1.000000,0.000000,2.150000,0.000000,208.319992,2.961000,0.000000,-15.101000,-0.023519,0.008548,-0.007323,0.999660,-0.098010,0.000000,-0.045010
101,False,False,0.000000,-1.000000,0.000000,2.170000,0.000000,208.190002,2.961000,0.000000,-15.231000,-0.023907,0.008548,-0.007512,0.999649,-0.094110,0.000000,-0.044310
102,False,False,0.000000,-1.000000,0.000000,2.190000,0.000000,208.059998,2.961000,0.000000,-15.311000,-0.024279,0.008548,-0.007696,0.999639,-0.090310,0.000000,-0.043610
103,False,False,0.000000,-1.000000,0.000000,2.210000,0.000000,207.929993,2.961000,0.000000,-15.361000,-0.024641,0.008548,-0.007879,0.999629,-0.086710,0.000000,-0.042910
104,False,False,0.000000,-1.000000,0.000000,2.230000,0.000000,207.799988,2.961000,0.000000,-15.401000,-0.024986,0.008548,-0.008057,0.999619,-0.083210,0.000000,-0.042210
105,False,False,0.000000,-1.000000,0.000000,2.250000,0.000000,207.669998,2.961000,0.000000,-15.421000,-0.025315,0.008548,-0.008235,0.999609,-0.079910,0.000000,-0.041510
106,False,False,0.000000,-1.000000,0.000000,2.270000,0.000000,207.539993,2.961000,0.000000,-15.441000,-0.025633,0.008548,-0.008408,0.999599,-0.076710,0.000000,-0.040810
107,False,False,0.000000,-1.000000,0.000000,2.290000,0.000000,207.409988,2.961000,0.000000,-15.451000,-0.025941,0.008548,-0.008580,0.999590,-0.073610,0.000000,-0.040110
108,False,False,0.000000,-1.000000,0.000000,2.310000,0.000000,207.279999,2.961000,0.000000,-15.451000,-0.026232,0.008548,-0.008748,0.999581,-0.070610,0.000000,-0.039410
109,False,False,0.000000,-1.000000,0.000000,2.330000,0.000000,207.149994,2.961000,0.000000,-15.451000,-0.026513,0.008548,-0.008910,0.999572,-0.067810,0.000000,-0.038810
110,False,False,0.000000,-1.000000,0.000000,2.350000,0.000000,207.019989,2.961000,0.000000,-15.451000,-0.026783,0.008548,-0.009071,0.999564,-0.065110,0.000000,-0.038210
111,False,False,0.000000,-1.000000,0.000000,2.370000,0.000000,206.889999,2.961000,0.000000,-15.451000,-0.027042,0.008548,-0.009228,0.999555,-0.062510,0.000000,-0.037610
112,False,False,0.000000,-1.000000,0.000000,2.390000,0.000000,206.759995,2.961000,0.000000,-15.451000,-0.027290,0.008548,-0.009384,0.999547,-0.060010,0.000000,-0.037010
113,False,False,0.000000,-1.000000,0.000000,2.410000,0.000000,206.629990,2.961000,0.000000,-15.451000,-0.027527,0.008548,-0.009541,0.999539,-0.057610,0.000000,-0.036410
114,False,False,0.000000,-1.000000,0.000000,2.430000,0.000000,206.500000,2.961000,0.000000,-15.451000,-0.027754,0.008548,-0.009692,0.999531,-0.055310,0.000000,-0.035810
115,False,False,0.000000,-1.000000,0.000000,2.450000,0.000000,206.369995,2.961000,0.000000,-15.451000,-0.027975,0.008548,-0.009843,0.999523,-0.053110,0.000000,-0.035210
116,False,False,0.000000,-1.000000,0.000000,2.470000,0.000000,206.239990,2.961000,0.000000,-15.451000,-0.028185,0.008548,-0.009989,0.999516,-0.051010,0.000000,-0.034610
117,False,False,0.000000,-1.000000,0.000000,2.490000,0.000000,206.110001,2.961000,0.000000,-15.451000,-0.028390,0.008548,-0.010134,0.999509,-0.048910,0.000000,-0.034010
118,False,False,0.000000,-1.000000,0.000000,2.510000,0.000000,205.979996,2.961000,0.000000,-15.451000,-0.028584,0.008548,-0.010274,0.999502,-0.046910,0.000000,-0.033410
119,False,False,0.000000,-1.000000,0.000000,2.530000,0.000000,205.849991,2.961000,0.000000,-15.451000,-0.028773,0.008548,-0.010415,0.999495,-0.045010,0.000000,-0.032810
120,False,False,0.000000,-1.000000,0.000000,2.550000,0.000000,205.720001,2.961000,0.000000,-15.451000,-0.028951,0.008548,-0.010550,0.999489,-0.043210,0.000000,-0.032310
121,False,False,0.000000,-1.000000,0.000000,2.570000,0.000000,205.589996,2.961000,0.000000,-15.451000,-0.029124,0.008548,-0.010684,0.999482,-0.041410,0.000000,-0.031810
122,False,False,0.000000,-1.000000,0.000000,2.590000,0.000000,205.459991,2.961000,0.000000,-15.451000,-0.029286,0.008548,-0.010814,0.999476,-0.039710,0.000000,-0.031310
123,False,False,0.000000,-1.000000,0.000000,2.610000,0.000000,205.330002,2.961000,0.000000,-15.451000,-0.029442,0.008548,-0.010943,0.999470,-0.038110,0.000000,-0.030810
124,False,False,0.000000,-1.000000,0.000000,2.630000,0.000000,205.199997,2.961000,0.000000,-15.451000,-0.029593,0.008548,-0.011073,0.999464,-0.036610,0.000000,-0.030310
125,False,False,0.000000,-1.000000,0.000000,2.650000,0.000000,205.069992,2.961000,0.000000,-15.451000,-0.029739,0.008548,-0.011197,0.999458,-0.035110,0.000000,-0.029810
126,False,False,0.000000,-1.000000,0.000000,2.670000,0.000000,204.940002,2.961000,0.000000,-15.451000,-0.029879,0.008548,-0.011321,0.999453,-0.033710,0.000000,-0.029310
127,False,False,0.000000,-1.000000,0.000000,2.690000,0.000000,204.809998,2.961000,0.000000,-15.451000,-0.030014,0.008548,-0.011440,0.999447,-0.032310,0.000000,-0.028810
128,False,False,0.000000,-1.000000,0.000000,2.710000,0.000000,204.679993,2.961000,0.000000,-15.451000,-0.030144,0.008548,-0.011558,0.999442,-0.031010,0.000000,-0.028310
129,False,False,0.000000,-1.000000,0.000000,2.730000,0.000000,204.550003,2.961000,0.000000,-15.451000,-0.030268,0.008548,-0.011677,0.999437,-0.029710,0.000000,-0.027810
130,False,False,0.000000,-1.000000,0.000000,2.750000,0.000000,204.419998,2.961000,0.000000,-15.451000,-0.030386,0.008548,-0.011790,0.999432,-0.028510,0.000000,-0.027310
131,False,False,0.000000,-1.000000,0.000000,2.770000,0.000000,204.289993,2.961000,0.000000,-15.451000,-0.030500,0.008548,-0.011904,0.999427,-0.027310,0.000000,-0.026810
132,False,False,0.000000,-1.000000,0.000000,2.790000,0.000000,204.159988,2.961000,0.000000,-15.451000,-0.030608,0.008548,-0.012017,0.999423,-0.026210,0.000000,-0.026310
133,False,False,0.000000,-1.000000,0.000000,2.810000,0.000000,204.029999,2.961000,0.000000,-15.451000,-0.030710,0.008548,-0.012125,0.999418,-0.025110,0.000000,-0.025810
134,False,False,0.000000,-1.000000,0.000000,2.830000,0.000000,203.899994,2.961000,0.000000,-15.451000,-0.030807,0.008548,-0.012233,0.999414,-0.024110,0.000000,-0.025410
135,False,False,0.000000,-1.000000,0.000000,2.850000,0.000000,203.769989,2.961000,0.000000,-15.451000,-0.030904,0.008548,-0.012335,0.999410,-0.023110,0.000000,-0.025010
136,False,False,0.000000,-1.000000,0.000000,2.870000,0.000000,203.639999,2.961000,0.000000,-15.451000,-0.030996,0.008548,-0.012438,0.999406,-0.022110,0.000000,-0.024610
137,False,False,0.000000,-1.000000,0.000000,2.890000,0.000000,203.509995,2.961000,0.000000,-15.451000,-0.031082,0.008548,-0.012540,0.999402,-0.021210,0.000000,-0.024210
138,False,False,0.000000,-1.000000,0.000000,2.910000,0.000000,203.379990,2.961000,0.000000,-15.451000,-0.031169,0.008548,-0.012643,0.999398,-0.020310,0.000000,-0.023810
139,False,False,0.000000,-1.000000,0.000000,2.930000,0.000000,203.250000,2.961000,0.000000,-15.451000,-0.031249,0.008548,-0.012740,0.999394,-0.019510,0.000000,-0.023410
140,False,False,0.000000,-1.000000,0.000000,2.950000,0.000000,203.119995,2.961000,0.000000,-15.451000,-0.031325,0.008548,-0.012837,0.999390,-0.018710,0.000000,-0.023010
141,False,False,0.000000,-1.000000,0.000000,2.970000,0.000000,202.989990,2.961000,0.000000,-15.451000,-0.031401,0.008548,-0.012934,0.999387,-0.017910,0.000000,-0.022610
142,False,False,0.000000,-1.000000,0.000000,2.990000,0.000000,202.860001,2.961000,0.000000,-15.451000,-0.031471,0.008548,-0.013026,0.999383,-0.017210,0.000000,-0.022210
143,False,False,0.000000,-1.000000,0.000000,3.010000,0.000000,202.729996,2.961000,0.000000,-15.451000,-0.031541,0.008548,-0.013117,0.999380,-0.016510,0.000000,-0.021810
144,False,False,0.000000,-1.000000,0.000000,3.030000,0.000000,202.599991,2.961000,0.000000,-15.451000,-0.031606,0.008548,-0.013209,0.999376,-0.015810,0.000000,-0.021410
145,False,False,0.000000,-1.000000,0.000000,3.050000,0.000000,202.470001,2.961000,0.000000,-15.451000,-0.031670,0.008548,-0.013296,0.999373,-0.015110,0.000000,-0.021010
146,False,False,0.000000,-1.000000,0.000000,3.070000,0.000000,202.339996,2.961000,0.000000,-15.451000,-0.031730,0.008548,-0.013382,0.999370,-0.014510,0.000000,-0.020610
147,False,False,0.000000,-1.000000,0.000000,3.090000,0.000000,202.209991,2.961000,0.000000,-15.451000,-0.031789,0.008548,-0.013468,0.999367,-0.013910,0.000000,-0.020210
148,False,False,0.000000,-1.000000,0.000000,3.110000,0.000000,202.080002,2.961000,0.000000,-15.451000,-0.031843,0.008548,-0.013549,0.999364,-0.013310,0.000000,-0.019810
149,False,False,0.000000,-1.000000,0.000000,3.130000,0.000000,201.949997,2.961000,0.000000,-15.451000,-0.031897,0.008548,-0.013630,0.999362,-0.012710,0.000000,-0.019410
150,False,False,0.000000,-1.000000,0.000000,3.150000,0.000000,201.779999,2.961000,0.000000,-20.860998,-0.031945,0.008548,-0.013711,0.999359,-0.012210,0.000000,-0.019110
151,False,False,0.000000,-1.000000,0.000000,3.170000,0.000000,201.559998,2.961000,0.000000,-26.270998,-0.031994,0.008548,-0.013792,0.999356,-0.011710,0.000000,-0.018810
152,False,False,0.000000,-1.000000,0.000000,3.190000,0.000000,201.300003,2.961000,0.000000,-31.680998,-0.032043,0.008548,-0.013867,0.999354,-0.011210,0.000000,-0.018510
