frame,input.Throttle,input.bHoldingBoost,input.bActivateBoost,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
20,1.000000,True,True,-2000.000000,-4475.129883,17.049999,0.000000,341.800995,8.061000,-0.005851,0.005867,0.707091,0.707074,0.000000,-0.000210,0.000000
21,1.000000,True,True,-2000.000000,-4472.209961,17.049999,0.000000,360.390991,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000110,-0.000210,0.000000
22,1.000000,True,True,-2000.000000,-4469.140137,17.049999,0.000000,378.820984,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000210,-0.000210,0.000000
23,1.000000,True,True,-2000.000000,-4465.909668,17.049999,0.000000,397.091003,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000310,-0.000210,0.000000
24,1.000000,True,True,-2000.000000,-4462.529785,17.049999,0.000000,415.210999,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000310,-0.000210,0.000000
25,1.000000,True,True,-2000.000000,-4459.000000,17.049999,0.000000,433.170990,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000410,-0.000210,0.000000
26,1.000000,True,True,-2000.000000,-4455.319824,17.049999,0.000000,450.980988,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000410,-0.000210,0.000000
27,1.000000,True,True,-2000.000000,-4451.489746,17.049999,0.000000,468.640991,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000410,-0.000210,0.000000
28,1.000000,True,True,-2000.000000,-4447.520020,17.049999,0.000000,486.140991,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000510,-0.000210,0.000000
29,1.000000,True,True,-2000.000000,-4443.399902,17.049999,0.000000,503.490997,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000510,-0.000210,0.000000
30,1.000000,True,True,-2000.000000,-4439.140137,17.049999,0.000000,520.700989,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000610,-0.000210,0.000000
31,1.000000,True,True,-2000.000000,-4434.729980,17.049999,0.000000,537.760986,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000610,-0.000210,0.000000
32,1.000000,True,True,-2000.000000,-4430.179688,17.049999,0.000000,554.670959,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000710,-0.000210,0.000000
33,1.000000,True,True,-2000.000000,-4425.489746,17.049999,0.000000,571.440979,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000710,-0.000210,0.000000
34,1.000000,True,True,-2000.000000,-4420.659668,17.049999,0.000000,588.060974,8.061000,-0.005851,0.005867,0.707091,0.707074,-0.000810,-0.000210,0.000000
35,1.000000,True,True,-2000.000000,-4415.689941,17.049999,0.000000,604.540955,8.061000,-0.005856,0.005867,0.707091,0.707074,-0.000810,-0.000210,0.000000
36,1.000000,True,True,-2000.000000,-4410.580078,17.049999,0.000000,620.880981,8.061000,-0.005861,0.005867,0.707090,0.707074,-0.000810,-0.000210,0.000000
37,1.000000,True,True,-2000.000000,-4405.339844,17.049999,0.000000,637.080933,8.061000,-0.005867,0.005867,0.707090,0.707074,-0.000810,-0.000110,0.000000
38,1.000000,True,True,-2000.000000,-4399.959961,17.049999,0.000000,653.140991,8.061000,-0.005867,0.005867,0.707090,0.707074,-0.000810,0.000000,0.000000
39,1.000000,True,True,-2000.000000,-4394.449707,17.049999,0.000000,669.060974,8.061000,-0.005867,0.005867,0.707090,0.707074,-0.000810,0.000000,0.000000
40,1.000000,True,True,-2000.000000,-4388.810059,17.049999,0.000000,684.850952,8.061000,-0.005867,0.005867,0.707090,0.707074,-0.000810,0.000000,0.000000
41,1.000000,True,True,-2000.000000,-4383.029785,17.049999,0.000000,700.500977,8.061000,-0.005867,0.005867,0.707090,0.707074,-0.000810,0.000000,0.000000
42,1.000000,True,True,-2000.000000,-4377.120117,17.049999,0.000000,716.020935,8.061000,-0.005867,0.005867,0.707090,0.707074,-0.000810,0.000000,0.000000
43,1.000000,True,True,-2000.000000,-4371.080078,17.049999,0.000000,731.400940,8.061000,-0.005867,0.005867,0.707090,0.707074,-0.000810,0.000000,0.000000
44,1.000000,True,True,-2000.000000,-4364.919922,17.049999,0.000000,746.650940,8.061000,-0.005867,0.005867,0.707090,0.707074,-0.000810,0.000000,0.000000
45,1.000000,True,True,-2000.000000,-4358.629883,17.049999,0.000000,761.770935,8.061000,-0.005867,0.005867,0.707090,0.707074,-0.000810,0.000000,0.000000
46,1.000000,True,True,-2000.000000,-4352.209961,17.049999,0.000000,776.760986,8.061000,-0.005867,0.005867,0.707090,0.707074,-0.000910,0.000000,0.000000
47,1.000000,True,True,-2000.000000,-4345.669922,17.049999,0.000000,791.620972,8.061000,-0.005867,0.005872,0.707090,0.707074,-0.000910,0.000000,0.000000
48,1.000000,True,True,-2000.000000,-4339.000000,17.049999,0.000000,806.360962,8.061000,-0.005867,0.005878,0.707090,0.707074,-0.000910,0.000000,0.000000
49,1.000000,True,True,-2000.000000,-4332.209961,17.049999,0.000000,820.970947,8.061000,-0.005867,0.005883,0.707090,0.707074,-0.000910,0.000000,0.000000
50,1.000000,True,True,-2000.000000,-4325.299805,17.049999,0.000000,835.460938,8.061000,-0.005867,0.005888,0.707090,0.707074,-0.000910,-0.000110,0.000000
51,1.000000,True,True,-2000.000000,-4318.270020,17.049999,0.000000,849.820984,8.061000,-0.005872,0.005888,0.707090,0.707074,-0.000810,-0.000210,0.000000
52,1.000000,True,True,-2000.000000,-4311.120117,17.049999,0.000000,864.060974,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000710,-0.000210,0.000000
53,1.000000,True,True,-2000.000000,-4303.850098,17.049999,0.000000,878.180969,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000610,-0.000210,0.000000
54,1.000000,True,True,-2000.000000,-4296.459961,17.049999,0.000000,892.170959,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000610,-0.000210,0.000000
55,1.000000,True,True,-2000.000000,-4288.959961,17.049999,0.000000,906.050964,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000610,-0.000210,0.000000
56,1.000000,True,True,-2000.000000,-4281.339844,17.049999,0.000000,919.810974,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000610,-0.000210,0.000000
57,1.000000,True,True,-2000.000000,-4273.609863,17.049999,0.000000,933.450928,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000610,-0.000210,0.000000
58,1.000000,True,True,-2000.000000,-4265.759766,17.049999,0.000000,946.970947,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000610,-0.000210,0.000000
59,1.000000,True,True,-2000.000000,-4257.799805,17.049999,0.000000,960.380981,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000610,-0.000210,0.000000
60,1.000000,True,True,-2000.000000,-4249.729980,17.049999,0.000000,973.670959,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000610,-0.000210,0.000000
61,1.000000,True,True,-2000.000000,-4241.549805,17.049999,0.000000,986.850952,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000610,-0.000210,0.000000
62,1.000000,True,True,-2000.000000,-4233.259766,17.049999,0.000000,999.910950,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000710,-0.000210,0.000000
63,1.000000,True,True,-2000.000000,-4224.859863,17.049999,0.000000,1012.860962,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000710,-0.000210,0.000000
64,1.000000,True,True,-2000.000000,-4216.350098,17.049999,0.000000,1025.700928,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000710,-0.000210,0.000000
65,1.000000,True,True,-2000.000000,-4207.729980,17.049999,0.000000,1038.430908,8.061000,-0.005878,0.005888,0.707090,0.707074,-0.000810,-0.000210,0.000000
66,1.000000,True,True,-2000.000000,-4199.009766,17.049999,0.000000,1051.050903,8.061000,-0.005883,0.005888,0.707090,0.707074,-0.000810,-0.000210,0.000000
67,1.000000,True,True,-2000.000000,-4190.179688,17.049999,0.000000,1063.560913,8.061000,-0.005888,0.005888,0.707090,0.707074,-0.000810,-0.000110,0.000000
68,1.000000,True,True,-2000.000000,-4181.250000,17.049999,0.000000,1075.970947,8.061000,-0.005888,0.005888,0.707090,0.707074,-0.000810,0.000000,0.000000
69,1.000000,True,True,-2000.000000,-4172.209961,17.049999,0.000000,1088.270996,8.061000,-0.005888,0.005888,0.707090,0.707074,-0.000810,0.000000,0.000000
70,1.000000,True,True,-2000.000000,-4163.069824,17.049999,0.000000,1100.460938,8.061000,-0.005888,0.005888,0.707090,0.707074,-0.000810,0.000000,0.000000
71,1.000000,True,True,-2000.000000,-4153.830078,17.049999,0.000000,1112.550903,8.061000,-0.005888,0.005888,0.707090,0.707074,-0.000810,0.000000,0.000000
72,1.000000,True,True,-2000.000000,-4144.489746,17.049999,0.000000,1124.540894,8.061000,-0.005888,0.005888,0.707090,0.707074,-0.000810,0.000000,0.000000
73,1.000000,True,True,-2000.000000,-4135.049805,17.049999,0.000000,1136.420898,8.061000,-0.005888,0.005888,0.707090,0.707074,-0.000810,0.000000,0.000000
74,1.000000,True,True,-2000.000000,-4125.509766,17.049999,0.000000,1148.200928,8.061000,-0.005888,0.005888,0.707090,0.707074,-0.000810,0.000000,0.000000
75,1.000000,True,True,-2000.000000,-4115.870117,17.049999,0.000000,1159.880981,8.061000,-0.005888,0.005888,0.707090,0.707074,-0.000810,0.000000,0.000000
76,1.000000,True,True,-2000.000000,-4106.140137,17.049999,0.000000,1171.460938,8.061000,-0.005888,0.005888,0.707090,0.707074,-0.000910,0.000000,0.000000
77,1.000000,True,True,-2000.000000,-4096.310059,17.049999,0.000000,1182.940918,8.061000,-0.005888,0.005894,0.707090,0.707074,-0.000910,0.000000,0.000000
78,1.000000,True,True,-2000.000000,-4086.379883,17.049999,0.000000,1194.320923,8.061000,-0.005888,0.005899,0.707090,0.707074,-0.000910,0.000000,0.000000
79,1.000000,True,True,-2000.000000,-4076.359863,17.049999,0.000000,1205.610962,8.061000,-0.005888,0.005905,0.707090,0.707074,-0.000910,0.000000,0.000000
80,1.000000,True,True,-2000.000000,-4066.239990,17.049999,0.000000,1216.800903,8.061000,-0.005888,0.005910,0.707090,0.707074,-0.000910,-0.000110,0.000000
81,1.000000,True,True,-2000.000000,-4056.030029,17.049999,0.000000,1227.890991,8.061000,-0.005894,0.005910,0.707090,0.707074,-0.000810,-0.000210,0.000000
82,1.000000,True,True,-2000.000000,-4045.729980,17.049999,0.000000,1238.890991,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000710,-0.000210,0.000000
83,1.000000,True,True,-2000.000000,-4035.339844,17.049999,0.000000,1249.790894,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
84,1.000000,True,True,-2000.000000,-4024.859863,17.049999,0.000000,1260.600952,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
85,1.000000,True,True,-2000.000000,-4014.289795,17.049999,0.000000,1271.320923,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
86,1.000000,True,True,-2000.000000,-4003.629883,17.049999,0.000000,1281.950928,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
87,1.000000,True,True,-2000.000000,-3992.879883,17.049999,0.000000,1292.480957,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
88,1.000000,True,True,-2000.000000,-3982.039795,17.049999,0.000000,1302.920898,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
89,1.000000,True,True,-2000.000000,-3971.109863,17.049999,0.000000,1313.270996,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
90,1.000000,True,True,-2000.000000,-3960.099854,17.049999,0.000000,1323.540894,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
91,1.000000,True,True,-2000.000000,-3949.000000,17.049999,0.000000,1333.720947,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
92,1.000000,True,True,-2000.000000,-3937.819824,17.049999,0.000000,1343.810913,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
93,1.000000,True,True,-2000.000000,-3926.549805,17.049999,0.000000,1353.810913,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
94,1.000000,True,True,-2000.000000,-3915.199951,17.049999,0.000000,1363.730957,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
95,1.000000,True,True,-2000.000000,-3903.770020,17.049999,0.000000,1373.560913,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000610,-0.000210,0.000000
96,1.000000,True,True,-2000.000000,-3892.250000,17.049999,0.000000,1383.310913,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000710,-0.000210,0.000000
97,1.000000,True,True,-2000.000000,-3880.649902,17.049999,0.000000,1392.980957,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000710,-0.000210,0.000000
98,1.000000,True,True,-2000.000000,-3868.969971,17.049999,0.000000,1402.430908,8.061000,-0.005899,0.005910,0.707090,0.707074,-0.000810,-0.000210,0.000000
99,1.000000,True,True,-2000.000000,-3857.209961,17.049999,0.000000,1410.690918,8.061000,-0.005905,0.005910,0.707090,0.707074,-0.000910,-0.000210,0.000000
100,1.000000,True,True,-2000.000000,-3845.379883,17.049999,0.000000,1418.950928,8.061000,-0.005910,0.005910,0.707090,0.707074,-0.001010,-0.000110,0.000000
101,1.000000,True,True,-2000.000000,-3833.489990,17.049999,0.000000,1427.210938,8.061000,-0.005915,0.005910,0.707090,0.707074,-0.001010,0.000000,0.000000
102,1.000000,True,True,-2000.000000,-3821.530029,17.049999,0.000000,1435.470947,8.061000,-0.005921,0.005915,0.707090,0.707074,-0.001010,0.000000,0.000000
103,1.000000,True,True,-2000.000000,-3809.500000,17.049999,0.000000,1443.730957,8.061000,-0.005926,0.005921,0.707089,0.707074,-0.000910,0.000000,0.000000
104,1.000000,True,True,-2000.000000,-3797.399902,17.049999,0.000000,1451.990967,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000710,0.000000,0.000000
105,1.000000,True,True,-2000.000000,-3785.229980,17.049999,0.000000,1460.250977,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000610,0.000000,0.000000
106,1.000000,True,True,-2000.000000,-3772.989990,17.049999,0.000000,1468.510986,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000510,0.000000,0.000000
107,1.000000,True,True,-2000.000000,-3760.679932,17.049999,0.000000,1476.770996,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000410,0.000000,0.000000
108,1.000000,True,True,-2000.000000,-3748.299805,17.049999,0.000000,1485.030884,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
109,1.000000,True,True,-2000.000000,-3735.859863,17.049999,0.000000,1493.290894,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
110,1.000000,True,True,-2000.000000,-3723.349854,17.049999,0.000000,1501.550903,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
111,1.000000,True,True,-2000.000000,-3710.770020,17.049999,0.000000,1509.810913,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
112,1.000000,True,True,-2000.000000,-3698.119873,17.049999,0.000000,1518.070923,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
113,1.000000,True,True,-2000.000000,-3685.399902,17.049999,0.000000,1526.330933,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
114,1.000000,True,True,-2000.000000,-3672.609863,17.049999,0.000000,1534.590942,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
115,1.000000,True,True,-2000.000000,-3659.750000,17.049999,0.000000,1542.850952,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
116,1.000000,True,True,-2000.000000,-3646.819824,17.049999,0.000000,1551.110962,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
117,1.000000,True,True,-2000.000000,-3633.819824,17.049999,0.000000,1559.370972,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
118,1.000000,True,True,-2000.000000,-3620.760010,17.049999,0.000000,1567.630981,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
119,1.000000,True,True,-2000.000000,-3607.629883,17.049999,0.000000,1575.890991,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
120,1.000000,True,True,-2000.000000,-3594.429932,17.049999,0.000000,1584.151001,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
121,1.000000,True,True,-2000.000000,-3581.159912,17.049999,0.000000,1592.410889,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
122,1.000000,True,True,-2000.000000,-3567.819824,17.049999,0.000000,1600.670898,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
123,1.000000,True,True,-2000.000000,-3554.409912,17.049999,0.000000,1608.930908,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
124,1.000000,True,True,-2000.000000,-3540.929932,17.049999,0.000000,1617.190918,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
125,1.000000,True,True,-2000.000000,-3527.379883,17.049999,0.000000,1625.450928,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
126,1.000000,True,True,-2000.000000,-3513.770020,17.049999,0.000000,1633.710938,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
127,1.000000,True,True,-2000.000000,-3500.089844,17.049999,0.000000,1641.970947,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
128,1.000000,True,True,-2000.000000,-3486.339844,17.049999,0.000000,1650.230957,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
129,1.000000,True,True,-2000.000000,-3472.520020,17.049999,0.000000,1658.490967,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
130,1.000000,True,True,-2000.000000,-3458.629883,17.049999,0.000000,1666.750977,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
131,1.000000,True,True,-2000.000000,-3444.669922,17.049999,0.000000,1675.010986,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
132,1.000000,True,True,-2000.000000,-3430.639893,17.049999,0.000000,1683.270996,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
133,1.000000,True,True,-2000.000000,-3416.540039,17.049999,0.000000,1691.530884,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
134,1.000000,True,True,-2000.000000,-3402.369873,17.049999,0.000000,1699.790894,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
135,1.000000,True,True,-2000.000000,-3388.139893,17.049999,0.000000,1708.050903,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
136,1.000000,True,True,-2000.000000,-3373.839844,17.049999,0.000000,1716.310913,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
137,1.000000,True,True,-2000.000000,-3359.469971,17.049999,0.000000,1724.570923,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
138,1.000000,True,True,-2000.000000,-3345.030029,17.049999,0.000000,1732.830933,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
139,1.000000,True,True,-2000.000000,-3330.520020,17.049999,0.000000,1741.090942,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
140,1.000000,True,True,-2000.000000,-3315.939941,17.049999,0.000000,1749.350952,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
141,1.000000,True,True,-2000.000000,-3301.290039,17.049999,0.000000,1757.610962,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
142,1.000000,True,True,-2000.000000,-3286.569824,17.049999,0.000000,1765.870972,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
143,1.000000,True,True,-2000.000000,-3271.780029,17.049999,0.000000,1774.130981,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
144,1.000000,True,True,-2000.000000,-3256.929932,17.049999,0.000000,1782.390991,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
145,1.000000,True,True,-2000.000000,-3242.010010,17.049999,0.000000,1790.650879,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
146,1.000000,True,True,-2000.000000,-3227.020020,17.049999,0.000000,1798.910889,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
147,1.000000,True,True,-2000.000000,-3211.959961,17.049999,0.000000,1807.170898,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
148,1.000000,True,True,-2000.000000,-3196.829834,17.049999,0.000000,1815.430908,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
149,1.000000,True,True,-2000.000000,-3181.629883,17.049999,0.000000,1823.690918,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
150,1.000000,True,True,-2000.000000,-3166.359863,17.049999,0.000000,1831.950928,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
151,1.000000,True,True,-2000.000000,-3151.020020,17.049999,0.000000,1840.210938,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
152,1.000000,True,True,-2000.000000,-3135.619873,17.049999,0.000000,1848.470947,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
153,1.000000,True,True,-2000.000000,-3120.149902,17.049999,0.000000,1856.730957,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
154,1.000000,True,True,-2000.000000,-3104.609863,17.049999,0.000000,1864.990967,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
155,1.000000,True,True,-2000.000000,-3089.000000,17.049999,0.000000,1873.250977,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
156,1.000000,True,True,-2000.000000,-3073.319824,17.049999,0.000000,1881.510986,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
157,1.000000,True,True,-2000.000000,-3057.569824,17.049999,0.000000,1889.770874,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
158,1.000000,True,True,-2000.000000,-3041.750000,17.049999,0.000000,1898.030884,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
159,1.000000,True,True,-2000.000000,-3025.859863,17.049999,0.000000,1906.290894,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
160,1.000000,True,True,-2000.000000,-3009.909912,17.049999,0.000000,1914.550903,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
161,1.000000,True,True,-2000.000000,-2993.889893,17.049999,0.000000,1922.810913,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
162,1.000000,True,True,-2000.000000,-2977.800049,17.049999,0.000000,1931.070923,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
163,1.000000,True,True,-2000.000000,-2961.639893,17.049999,0.000000,1939.330933,8.061000,-0.005926,0.005926,0.707089,0.707074,-0.000310,0.000000,0.000000
