frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,input.Yaw,input.bJump,input.bJumped,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
16,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,0.000000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,173.839996,0.000000,0.000000,-86.519997,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
17,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,-0.010000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,173.069992,0.000000,0.000000,-91.909996,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
18,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,0.000000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,172.259995,0.000000,0.000000,-97.299995,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
19,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,-0.010000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,171.399994,0.000000,0.000000,-102.689995,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
20,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,0.000000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,170.500000,0.000000,0.000000,-108.079994,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
21,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,-0.010000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,169.550003,0.000000,0.000000,-113.459999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
22,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,0.000000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,168.559998,0.000000,0.000000,-118.839996,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
23,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,-0.010000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,167.519989,0.000000,0.000000,-124.219994,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
24,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,0.000000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,166.440002,0.000000,0.000000,-129.599991,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
25,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,-0.010000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,165.319992,0.000000,0.000000,-134.979996,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
26,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,0.000000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,164.149994,0.000000,0.000000,-140.360001,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
27,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,-0.010000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,162.940002,0.000000,0.000000,-145.739990,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
28,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,0.000000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,161.679993,0.000000,0.000000,-151.110001,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
29,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,-0.010000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,160.379990,0.000000,0.000000,-156.479996,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
30,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,0.000000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,159.029999,0.000000,0.000000,-161.849991,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
31,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,-0.010000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,157.639999,0.000000,0.000000,-167.220001,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
32,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,0.000000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,156.199997,0.000000,0.000000,-172.589996,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
33,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,-0.010000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,154.720001,0.000000,0.000000,-177.959991,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
34,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,0.000000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,153.190002,0.000000,0.000000,-183.330002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
35,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,-0.010000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,151.619995,0.000000,0.000000,-188.699997,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
36,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,0.000000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,150.000000,0.000000,0.000000,-194.059998,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
37,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.810059,17.000000,0.000000,-0.010000,8.410000,-0.003396,0.003401,0.707101,0.707096,0.000500,0.000000,0.000000,-2000.000000,-4480.000000,148.339996,0.000000,0.000000,-199.419998,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
38,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.819824,16.770000,0.000000,7.310000,-13.059999,-0.004383,0.004389,0.707096,0.707090,-0.241600,0.000000,0.000000,-2000.000000,-4479.959961,148.050003,0.000000,41.459999,95.589996,0.000348,0.000003,0.000003,1.000000,0.083100,0.000000,0.000000
39,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.759766,16.590000,0.000000,3.130000,-2.060000,-0.005095,0.005101,0.707092,0.707085,0.000100,0.000000,0.000000,-2000.000000,-4479.609863,148.800003,0.000000,41.439999,90.139999,0.000693,0.000003,0.000003,1.000000,0.083100,0.000000,0.000000
40,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.729980,16.510000,0.000000,-0.820000,3.980000,-0.005095,0.005101,0.707092,0.707085,0.081400,0.000000,0.000000,-2000.000000,-4479.259766,149.509995,0.000000,41.419998,84.699997,0.001038,0.000003,0.000003,0.999999,0.083100,0.000000,0.000000
41,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.739746,16.480000,0.000000,-1.470000,7.500000,-0.004858,0.004863,0.707095,0.707085,0.093200,0.000000,0.000000,-2000.000000,-4478.909668,150.169998,0.000000,41.399998,79.259995,0.001384,0.000003,0.000003,0.999999,0.083100,0.000000,0.000000
42,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.750000,16.469999,0.000000,-1.550000,9.719999,-0.004583,0.004588,0.707099,0.707085,0.079500,0.000000,0.000000,-2000.000000,-4478.560059,150.789993,0.000000,41.379997,73.820000,0.001729,0.000003,0.000003,0.999998,0.083100,0.000000,0.000000
43,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.759766,16.480000,0.000000,-1.240000,11.360000,-0.004351,0.004356,0.707102,0.707085,0.063500,0.000000,0.000000,-2000.000000,-4478.209961,151.360001,0.000000,41.360001,68.379997,0.002074,0.000003,0.000003,0.999998,0.083100,0.000000,0.000000
44,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.770020,16.510000,0.000000,-0.990000,12.440000,-0.004162,0.004167,0.707104,0.707085,0.049400,0.000000,0.000000,-2000.000000,-4477.870117,151.879990,0.000000,41.340000,62.939999,0.002420,0.000003,0.000003,0.999997,0.083100,0.000000,0.000000
45,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.779785,16.549999,0.000000,-0.770000,13.000000,-0.004016,0.004022,0.707105,0.707085,0.038800,0.000000,0.000000,-2000.000000,-4477.529785,152.360001,0.000000,41.320000,57.500000,0.002765,0.000003,0.000003,0.999996,0.083100,0.000000,0.000000
46,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.590000,0.000000,-0.610000,13.179999,-0.003903,0.003909,0.707107,0.707085,0.030800,0.000000,0.000000,-2000.000000,-4477.189941,152.789993,0.000000,41.299999,52.059998,0.003110,0.000003,0.000003,0.999995,0.083100,0.000000,0.000000
47,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.629999,0.000000,-0.480000,13.130000,-0.003811,0.003817,0.707108,0.707085,0.024700,0.000000,0.000000,-2000.000000,-4476.850098,153.179993,0.000000,41.279999,46.629997,0.003455,0.000003,0.000003,0.999994,0.083100,0.000000,0.000000
48,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.670000,0.000000,-0.390000,12.929999,-0.003741,0.003747,0.707108,0.707085,0.020000,0.000000,0.000000,-2000.000000,-4476.509766,153.519989,0.000000,41.259998,41.200001,0.003801,0.000003,0.000003,0.999993,0.083100,0.000000,0.000000
49,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.709999,0.000000,-0.310000,12.639999,-0.003682,0.003687,0.707109,0.707085,0.016400,0.000000,0.000000,-2000.000000,-4476.169922,153.819992,0.000000,41.239998,35.770000,0.004146,0.000003,0.000003,0.999991,0.083100,0.000000,0.000000
50,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.750000,0.000000,-0.260000,12.290000,-0.003633,0.003639,0.707110,0.707085,0.013500,0.000000,0.000000,-2000.000000,-4475.830078,154.069992,0.000000,41.219997,30.340000,0.004491,0.000003,0.000003,0.999990,0.083100,0.000000,0.000000
51,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.779999,0.000000,-0.210000,11.900000,-0.003596,0.003601,0.707110,0.707085,0.011200,0.000000,0.000000,-2000.000000,-4475.489746,154.279999,0.000000,41.200001,24.910000,0.004836,0.000003,0.000003,0.999988,0.083100,0.000000,0.000000
52,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.809999,0.000000,-0.180000,11.530000,-0.003563,0.003569,0.707110,0.707085,0.009300,0.000000,0.000000,-2000.000000,-4475.149902,154.440002,0.000000,41.180000,19.480000,0.005182,0.000003,0.000003,0.999987,0.083100,0.000000,0.000000
53,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.840000,0.000000,-0.150000,11.170000,-0.003536,0.003542,0.707111,0.707085,0.007800,0.000000,0.000000,-2000.000000,-4474.810059,154.559998,0.000000,41.160000,14.049999,0.005527,0.000003,0.000003,0.999985,0.083100,0.000000,0.000000
54,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.869999,0.000000,-0.120000,10.820000,-0.003515,0.003520,0.707111,0.707085,0.006600,0.000000,0.000000,-2000.000000,-4474.469727,154.629990,0.000000,41.139999,8.620000,0.005872,0.000003,0.000003,0.999983,0.083100,0.000000,0.000000
55,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.889999,0.000000,-0.100000,10.469999,-0.003493,0.003499,0.707111,0.707085,0.005600,0.000000,0.000000,-2000.000000,-4474.129883,154.660004,0.000000,41.119999,3.200000,0.006218,0.000003,0.000003,0.999981,0.083100,0.000000,0.000000
56,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.910000,0.000000,-0.090000,10.170000,-0.003477,0.003482,0.707111,0.707085,0.004700,0.000000,0.000000,-2000.000000,-4473.790039,154.639999,0.000000,41.099998,-2.210000,0.006563,0.000003,0.000003,0.999978,0.083100,0.000000,0.000000
57,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.930000,0.000000,-0.070000,9.900000,-0.003461,0.003466,0.707111,0.707085,0.004000,0.000000,0.000000,-2000.000000,-4473.449707,154.580002,0.000000,41.079998,-7.620000,0.006908,0.000003,0.000003,0.999976,0.083100,0.000000,0.000000
58,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.940001,0.000000,-0.060000,9.639999,-0.003450,0.003455,0.707111,0.707085,0.003400,0.000000,0.000000,-2000.000000,-4473.109863,154.470001,0.000000,41.059998,-13.030000,0.007253,0.000003,0.000003,0.999974,0.083100,0.000000,0.000000
59,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.949999,0.000000,-0.050000,9.440000,-0.003439,0.003445,0.707112,0.707085,0.002900,0.000000,0.000000,-2000.000000,-4472.770020,154.319992,0.000000,41.040001,-18.440001,0.007599,0.000003,0.000003,0.999971,0.083100,0.000000,0.000000
60,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.959999,0.000000,-0.040000,9.270000,-0.003428,0.003434,0.707112,0.707085,0.002400,0.000000,0.000000,-2000.000000,-4472.429688,154.119995,0.000000,41.020000,-23.850000,0.007944,0.000003,0.000003,0.999968,0.083100,0.000000,0.000000
61,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.969999,0.000000,-0.040000,9.120000,-0.003423,0.003428,0.707112,0.707085,0.002000,0.000000,0.000000,-2000.000000,-4472.089844,153.879990,0.000000,41.000000,-29.260000,0.008289,0.000003,0.000003,0.999966,0.083100,0.000000,0.000000
62,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.980000,0.000000,-0.030000,8.980000,-0.003418,0.003423,0.707112,0.707085,0.001700,0.000000,0.000000,-2000.000000,-4471.750000,153.589996,0.000000,40.980000,-34.660000,0.008634,0.000003,0.000003,0.999963,0.083100,0.000000,0.000000
63,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,16.990000,0.000000,-0.020000,8.849999,-0.003412,0.003418,0.707112,0.707085,0.001500,0.000000,0.000000,-2000.000000,-4471.409668,153.259995,0.000000,40.959999,-40.059998,0.008980,0.000003,0.000003,0.999960,0.083100,0.000000,0.000000
64,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,17.000000,0.000000,-0.020000,8.730000,-0.003407,0.003412,0.707112,0.707085,0.001300,0.000000,0.000000,-2000.000000,-4471.069824,152.879990,0.000000,40.939999,-45.459999,0.009325,0.000003,0.000003,0.999956,0.083100,0.000000,0.000000
65,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,17.010000,0.000000,-0.020000,8.610000,-0.003401,0.003407,0.707112,0.707085,0.001100,0.000000,0.000000,-2000.000000,-4470.729980,152.459991,0.000000,40.919998,-50.860001,0.009670,0.000003,0.000003,0.999953,0.083100,0.000000,0.000000
66,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,17.010000,0.000000,-0.010000,8.490000,-0.003396,0.003401,0.707112,0.707085,0.000900,0.000000,0.000000,-2000.000000,-4470.390137,151.989990,0.000000,40.899998,-56.259998,0.010015,0.000003,0.000003,0.999950,0.083100,0.000000,0.000000
67,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,17.010000,0.000000,-0.010000,8.420000,-0.003396,0.003401,0.707112,0.707085,0.000700,0.000000,0.000000,-2000.000000,-4470.049805,151.479996,0.000000,40.879997,-61.660000,0.010361,0.000003,0.000003,0.999946,0.083100,0.000000,0.000000
68,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,17.010000,0.000000,-0.010000,8.370000,-0.003396,0.003401,0.707112,0.707085,0.000600,0.000000,0.000000,-2000.000000,-4469.709961,150.919998,0.000000,40.860001,-67.059998,0.010706,0.000003,0.000003,0.999943,0.083100,0.000000,0.000000
69,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,17.010000,0.000000,-0.010000,8.340000,-0.003396,0.003401,0.707112,0.707085,0.000500,0.000000,0.000000,-2000.000000,-4469.370117,150.319992,0.000000,40.840000,-72.449997,0.011051,0.000003,0.000003,0.999939,0.083100,0.000000,0.000000
70,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,17.010000,0.000000,0.000000,8.320000,-0.003396,0.003401,0.707112,0.707085,0.000500,0.000000,0.000000,-2000.000000,-4469.029785,149.669998,0.000000,40.820000,-77.839996,0.011397,0.000003,0.000003,0.999935,0.083100,0.000000,0.000000
71,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,17.010000,0.000000,-0.010000,8.309999,-0.003396,0.003401,0.707112,0.707085,0.000500,0.000000,0.000000,-2000.000000,-4468.689941,148.979996,0.000000,40.799999,-83.229996,0.011742,0.000003,0.000003,0.999931,0.083100,0.000000,0.000000
72,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.790039,17.010000,0.000000,0.000000,8.300000,-0.003396,0.003401,0.707112,0.707085,0.000500,0.000000,0.000000,-2000.000000,-4468.350098,148.239990,0.000000,40.779999,-88.619995,0.012087,0.000003,0.000003,0.999927,0.083100,0.000000,0.000000
73,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.779785,16.910000,0.000000,5.710000,-0.900000,-0.004243,0.004248,0.707108,0.707080,-0.206700,0.000000,0.000000,-2000.000000,-4468.089844,148.069992,0.000000,59.000000,41.430000,0.011251,0.000003,0.000003,0.999937,-0.201000,0.000000,0.000000
74,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.729980,16.830000,0.000000,2.890000,1.760000,-0.004853,0.004858,0.707106,0.707074,-0.137900,0.000000,0.000000,-2000.000000,-4467.600098,148.369995,0.000000,58.980000,36.000000,0.010415,0.000003,0.000003,0.999946,-0.200900,0.000000,0.000000
75,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.709961,16.779999,0.000000,2.160000,4.110000,-0.005257,0.005263,0.707105,0.707069,-0.080000,0.000000,0.000000,-2000.000000,-4467.109863,148.619995,0.000000,76.709999,69.419998,0.009578,0.000003,0.000003,0.999954,-0.200800,0.000000,0.000000
76,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.689941,16.750000,0.000000,1.120000,7.270000,-0.005495,0.005500,0.707102,0.707069,0.006700,0.000000,0.000000,-2000.000000,-4466.469727,149.149994,0.000000,76.689995,63.980000,0.008742,0.000003,0.000003,0.999962,-0.200800,0.000000,0.000000
77,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.679688,16.740000,0.000000,-0.430000,8.760000,-0.005473,0.005478,0.707102,0.707069,0.037500,0.000000,0.000000,-2000.000000,-4465.830078,149.639999,0.000000,76.669998,58.539997,0.007906,0.000003,0.000003,0.999969,-0.200800,0.000000,0.000000
78,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.679688,16.750000,0.000000,-0.680000,9.660000,-0.005365,0.005371,0.707104,0.707069,0.050400,0.000000,0.000000,-2000.000000,-4465.189941,150.080002,0.000000,76.650002,53.099998,0.007070,0.000003,0.000003,0.999975,-0.200800,0.000000,0.000000
79,False,False,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.679688,16.760000,0.000000,-0.880000,10.230000,-0.005214,0.005219,0.707106,0.707069,0.055700,0.000000,0.000000,-2000.000000,-4464.549805,150.479996,0.000000,76.629997,47.660000,0.006234,0.000003,0.000003,0.999981,-0.200800,0.000000,0.000000
