frame,input.bJump,input.bJumped,input.Pitch,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
39,False,False,0.000000,0.000000,0.400000,0.000000,135.729996,1.030000,0.000000,315.459991,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
40,False,False,0.000000,0.000000,0.410000,0.000000,138.309998,1.030000,0.000000,310.039978,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
41,False,False,0.000000,0.000000,0.420000,0.000000,140.849991,1.030000,0.000000,304.619995,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
42,False,False,0.000000,0.000000,0.430000,0.000000,143.339996,1.030000,0.000000,299.199982,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
43,False,False,0.000000,0.000000,0.440000,0.000000,145.789993,1.030000,0.000000,293.779999,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
44,False,False,0.000000,0.000000,0.450000,0.000000,148.190002,1.030000,0.000000,288.359985,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
45,False,False,0.000000,0.000000,0.460000,0.000000,150.550003,1.030000,0.000000,282.940002,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
46,False,False,0.000000,0.000000,0.470000,0.000000,152.860001,1.030000,0.000000,277.519989,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
47,False,False,0.000000,0.000000,0.480000,0.000000,155.129990,1.030000,0.000000,272.100006,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
48,False,False,0.000000,0.000000,0.490000,0.000000,157.349991,1.030000,0.000000,266.679993,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
49,False,False,0.000000,0.000000,0.500000,0.000000,159.529999,1.030000,0.000000,261.259979,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
50,False,False,0.000000,0.000000,0.510000,0.000000,161.660004,1.030000,0.000000,255.839996,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
51,False,False,0.000000,0.000000,0.520000,0.000000,163.750000,1.030000,0.000000,250.419998,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
52,False,False,0.000000,0.000000,0.530000,0.000000,165.789993,1.030000,0.000000,245.000000,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
53,False,False,0.000000,0.000000,0.540000,0.000000,167.789993,1.030000,0.000000,239.580002,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
54,False,False,0.000000,0.000000,0.550000,0.000000,169.739990,1.030000,0.000000,234.159988,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
55,False,False,0.000000,0.000000,0.560000,0.000000,171.649994,1.030000,0.000000,228.739990,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
56,False,False,0.000000,0.000000,0.570000,0.000000,173.509995,1.030000,0.000000,223.319992,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
57,False,False,0.000000,0.000000,0.580000,0.000000,175.330002,1.030000,0.000000,217.899994,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
58,False,False,0.000000,0.000000,0.590000,0.000000,177.099991,1.030000,0.000000,212.479996,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
59,False,False,0.000000,0.000000,0.600000,0.000000,178.830002,1.030000,0.000000,207.059998,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
60,False,False,0.000000,0.000000,0.610000,0.000000,180.509995,1.030000,0.000000,201.639999,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
61,False,False,0.000000,0.000000,0.620000,0.000000,182.149994,1.030000,0.000000,196.220001,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
62,False,False,0.000000,0.000000,0.630000,0.000000,183.739990,1.030000,0.000000,190.800003,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
63,False,False,0.000000,0.000000,0.640000,0.000000,185.279999,1.030000,0.000000,185.379990,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
64,False,False,0.000000,0.000000,0.650000,0.000000,186.779999,1.030000,0.000000,179.959991,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
65,False,False,0.000000,0.000000,0.660000,0.000000,188.229996,1.030000,0.000000,174.539993,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
66,False,False,0.000000,0.000000,0.670000,0.000000,189.639999,1.030000,0.000000,169.119995,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
67,False,False,0.000000,0.000000,0.680000,0.000000,191.000000,1.030000,0.000000,163.699997,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
68,False,False,0.000000,0.000000,0.690000,0.000000,192.319992,1.030000,0.000000,158.279999,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
69,False,False,0.000000,0.000000,0.700000,0.000000,193.589996,1.030000,0.000000,152.860001,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
70,False,False,0.000000,0.000000,0.710000,0.000000,194.819992,1.030000,0.000000,147.440002,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
71,True,True,-1.000000,0.090000,4.870000,0.000000,196.000000,499.160004,0.000000,142.020004,-0.000763,0.010749,0.000035,0.999942,-0.183200,1.858300,0.008300
72,True,True,0.000000,0.000000,9.030000,0.000000,197.139999,499.160004,0.000000,136.599991,-0.002258,0.026049,0.000067,0.999658,-0.359300,3.672000,0.009200
73,True,True,0.000000,0.000000,13.190000,0.000000,198.229996,499.160004,0.000000,131.179993,-0.004459,0.048707,0.000105,0.998803,-0.528500,5.442200,0.009900
74,True,True,0.000000,0.000000,17.350000,0.000000,199.279999,499.160004,0.000000,125.759995,-0.007329,0.078519,0.000143,0.996886,-0.527600,5.474600,0.007700
75,True,True,0.000000,0.000000,21.510000,0.000000,200.279999,499.160004,0.000000,120.339996,-0.010194,0.108390,0.000170,0.994056,-0.524800,5.474800,0.005900
76,True,True,0.000000,0.000000,25.670000,0.000000,201.239990,499.160004,0.000000,114.919998,-0.013037,0.138164,0.000192,0.990323,-0.522800,5.475000,0.004400
77,True,True,0.000000,0.000000,29.830000,0.000000,202.149994,499.160004,0.000000,109.500000,-0.015858,0.167814,0.000208,0.985691,-0.521500,5.475200,0.003200
78,True,True,0.000000,0.000000,33.989998,0.000000,203.019989,499.160004,0.000000,104.079994,-0.018658,0.197313,0.000218,0.980163,-0.520600,5.475300,0.002300
79,True,True,0.000000,0.000000,38.149998,0.000000,203.839996,499.160004,0.000000,98.659996,-0.021436,0.226634,0.000224,0.973744,-0.519900,5.475300,0.001600
80,True,True,0.000000,0.000000,42.309998,0.000000,204.619995,499.160004,0.000000,93.239998,-0.024193,0.255749,0.000229,0.966440,-0.519500,5.475400,0.001000
81,True,True,0.000000,0.000000,46.469997,0.000000,205.349991,499.160004,0.000000,87.820000,-0.026928,0.284633,0.000229,0.958258,-0.519200,5.475400,0.000600
82,True,True,0.000000,0.000000,50.629997,0.000000,206.039993,499.160004,0.000000,82.400002,-0.029636,0.313258,0.000229,0.949205,-0.519000,5.475400,0.000300
83,True,True,0.000000,0.000000,54.789997,0.000000,206.679993,499.160004,0.000000,76.979996,-0.032318,0.341597,0.000229,0.939291,-0.518900,5.475400,0.000000
84,True,True,0.000000,0.000000,58.949997,0.000000,207.279999,499.160004,0.000000,71.559998,-0.034967,0.369629,0.000229,0.928521,-0.518800,5.475400,-0.000100
85,True,True,0.000000,0.000000,63.109997,0.000000,207.830002,499.160004,0.000000,66.139999,-0.037583,0.397320,0.000224,0.916910,-0.518800,5.475400,-0.000200
86,True,True,0.000000,0.000000,67.269997,0.000000,208.339996,499.160004,0.000000,60.719997,-0.040167,0.424650,0.000218,0.904466,-0.518800,5.475400,-0.000200
87,True,True,0.000000,0.000000,71.430000,0.000000,208.799988,499.160004,0.000000,55.299999,-0.042713,0.451597,0.000213,0.891199,-0.518800,5.475400,-0.000200
88,True,True,0.000000,0.000000,75.589996,0.000000,209.220001,499.160004,0.000000,49.879997,-0.045222,0.478135,0.000208,0.877122,-0.518800,5.475400,-0.000200
89,True,True,0.000000,0.000000,79.750000,0.000000,209.449997,499.160004,0.000000,27.000000,-0.047687,0.504235,0.000202,0.862249,-0.518800,5.475400,-0.000200
90,True,True,0.000000,0.000000,83.909996,0.000000,209.549988,499.160004,0.000000,12.130000,-0.050110,0.529876,0.000197,0.846593,-0.518800,5.475400,-0.000200
91,True,True,0.000000,0.000000,88.070000,0.000000,209.569992,499.160004,0.000000,2.460000,-0.052489,0.555038,0.000192,0.830167,-0.518800,5.475400,-0.000200
92,True,True,0.000000,0.000000,92.229996,0.000000,209.539993,499.160004,0.000000,-3.810000,-0.054819,0.579697,0.000186,0.812986,-0.518800,5.475400,-0.000300
93,True,True,0.000000,0.000000,96.389999,0.000000,209.470001,499.160004,0.000000,-7.890000,-0.057101,0.603828,0.000181,0.795066,-0.518800,5.475400,-0.000300
94,True,True,0.000000,0.000000,100.549995,0.000000,209.379990,499.160004,0.000000,-10.540000,-0.059330,0.627409,0.000175,0.776426,-0.518800,5.475400,-0.000300
95,True,True,0.000000,0.000000,104.709999,0.000000,209.279999,499.160004,0.000000,-12.259999,-0.061504,0.650423,0.000170,0.757078,-0.518800,5.475400,-0.000300
96,True,True,0.000000,0.000000,108.869995,0.000000,209.169998,499.160004,0.000000,-13.380000,-0.063624,0.672844,0.000165,0.737043,-0.518800,5.475400,-0.000300
97,True,True,0.000000,0.000000,113.029999,0.000000,209.049988,499.160004,0.000000,-14.110000,-0.065685,0.694655,0.000159,0.716337,-0.518800,5.475400,-0.000300
98,True,True,0.000000,0.000000,117.189995,0.000000,208.929993,499.160004,0.000000,-14.580000,-0.067686,0.715837,0.000154,0.694979,-0.518800,5.475400,-0.000300
99,True,True,0.000000,0.000000,121.349998,0.000000,208.809998,499.160004,0.000000,-14.889999,-0.069623,0.736368,0.000148,0.672990,-0.518800,5.475400,-0.000300
100,True,True,0.000000,0.000000,125.509995,0.000000,208.679993,499.160004,0.000000,-15.089999,-0.071500,0.756227,0.000143,0.650391,-0.518800,5.475400,-0.000300
101,True,True,0.000000,0.000000,129.669998,0.000000,208.549988,499.160004,0.000000,-15.219999,-0.073313,0.775397,0.000138,0.627204,-0.518800,5.475400,-0.000300
102,True,True,0.000000,0.000000,133.830002,0.000000,208.419998,499.160004,0.000000,-15.299999,-0.075055,0.793864,0.000132,0.603445,-0.518800,5.475400,-0.000300
103,True,True,0.000000,0.000000,137.989990,0.000000,208.289993,499.160004,0.000000,-15.360000,-0.076733,0.811611,0.000127,0.579136,-0.518800,5.475400,-0.000300
104,True,True,0.000000,0.000000,142.149994,0.000000,208.159988,499.160004,0.000000,-15.400000,-0.078341,0.828619,0.000121,0.554304,-0.518800,5.475400,-0.000300
105,True,True,0.000000,0.000000,146.309998,0.000000,208.029999,499.160004,0.000000,-15.420000,-0.079878,0.844876,0.000116,0.528965,-0.518800,5.475400,-0.000300
106,True,True,0.000000,0.000000,150.470001,0.000000,207.899994,499.160004,0.000000,-15.429999,-0.081340,0.860366,0.000111,0.503145,-0.518800,5.475400,-0.000300
107,True,True,0.000000,0.000000,154.629990,0.000000,207.769989,499.160004,0.000000,-15.440000,-0.082727,0.875074,0.000105,0.476867,-0.518800,5.475400,-0.000300
108,True,True,0.000000,0.000000,158.789993,0.000000,207.639999,499.160004,0.000000,-15.450000,-0.084038,0.888986,0.000100,0.450157,-0.518800,5.475400,-0.000300
109,True,True,0.000000,0.000000,162.949997,0.000000,207.509995,499.160004,0.000000,-15.450000,-0.085273,0.902091,0.000094,0.423037,-0.518800,5.475400,-0.000300
110,True,True,0.000000,0.000000,167.110001,0.000000,207.379990,499.160004,0.000000,-15.450000,-0.086433,0.914375,0.000089,0.395534,-0.518800,5.475400,-0.000300
111,True,True,0.000000,0.000000,171.269989,0.000000,207.250000,499.160004,0.000000,-15.450000,-0.087512,0.925829,0.000084,0.367670,-0.518800,5.475400,-0.000300
112,True,True,0.000000,0.000000,175.429993,0.000000,207.119995,499.160004,0.000000,-15.450000,-0.088515,0.936440,0.000078,0.339477,-0.518800,5.475400,-0.000200
113,True,True,0.000000,0.000000,179.589996,0.000000,206.989990,499.160004,0.000000,-15.450000,-0.089438,0.946202,0.000073,0.310971,-0.518800,5.475400,-0.000200
114,True,True,0.000000,0.000000,183.750000,0.000000,206.860001,499.160004,0.000000,-15.450000,-0.090280,0.955103,0.000067,0.282184,-0.518800,5.475400,-0.000200
115,True,True,0.000000,0.000000,187.909988,0.000000,206.729996,499.160004,0.000000,-15.450000,-0.091040,0.963137,0.000062,0.253138,-0.518900,5.475400,-0.000100
116,True,True,0.000000,0.000000,192.069992,0.000000,206.599991,499.160004,0.000000,-15.450000,-0.091715,0.970295,0.000057,0.223866,-0.518900,5.475400,-0.000100
117,True,True,0.000000,0.000000,196.229996,0.000000,206.470001,499.160004,0.000000,-15.450000,-0.092308,0.976572,0.000051,0.194389,-0.518900,5.475400,-0.000100
118,True,True,0.000000,0.000000,200.389999,0.000000,206.339996,499.160004,0.000000,-15.450000,-0.092815,0.981961,0.000046,0.164733,-0.518900,5.475400,0.000000
119,True,True,0.000000,0.000000,204.550003,0.000000,206.209991,499.160004,0.000000,-15.450000,-0.093241,0.986458,0.000040,0.134932,-0.518900,5.475400,0.000000
120,True,True,0.000000,0.000000,208.709991,0.000000,206.080002,499.160004,0.000000,-15.450000,-0.093581,0.990059,0.000035,0.105007,-0.518900,5.475400,0.000000
121,True,True,0.000000,0.000000,212.869995,0.000000,205.949997,499.160004,0.000000,-15.450000,-0.093835,0.992760,0.000030,0.074985,-0.518900,5.475400,0.000000
122,True,True,0.000000,0.000000,217.029999,0.000000,205.819992,499.160004,0.000000,-15.450000,-0.094002,0.994559,0.000024,0.044898,-0.518900,5.475400,0.000000
123,True,True,0.000000,0.000000,221.190002,0.000000,205.690002,499.160004,0.000000,-15.450000,-0.094088,0.995454,0.000019,0.014768,-0.518900,5.475400,0.000000
124,True,True,0.000000,0.000000,225.349991,0.000000,205.559998,499.160004,0.000000,-15.450000,-0.094088,0.995445,0.000013,-0.015373,-0.518900,5.475400,0.000000
125,True,True,0.000000,0.000000,229.509995,0.000000,205.429993,499.160004,0.000000,-15.450000,-0.094002,0.994532,0.000008,-0.045503,-0.518900,5.475400,0.000000
126,True,True,0.000000,0.000000,233.669998,0.000000,205.299988,499.160004,0.000000,-15.450000,-0.093829,0.992715,0.000003,-0.075589,-0.518900,5.475400,0.000000
127,True,True,0.000000,0.000000,237.830002,0.000000,205.169998,499.160004,0.000000,-15.450000,-0.093570,0.989996,-0.000003,-0.105606,-0.518900,5.475400,0.000000
128,True,True,0.000000,0.000000,241.989990,0.000000,205.039993,499.160004,0.000000,-15.450000,-0.093231,0.986377,-0.000008,-0.135531,-0.518900,5.475400,0.000000
129,True,True,0.000000,0.000000,246.149994,0.000000,204.909988,499.160004,0.000000,-15.450000,-0.092804,0.981862,-0.000013,-0.165332,-0.518900,5.475400,0.000000
130,True,True,0.000000,0.000000,250.309998,0.000000,204.779999,499.160004,0.000000,-15.450000,-0.092292,0.976455,-0.000019,-0.194982,-0.518900,5.475400,0.000000
131,True,True,0.000000,0.000000,254.470001,0.000000,204.649994,499.160004,0.000000,-15.450000,-0.091698,0.970161,-0.000024,-0.224454,-0.518900,5.475400,0.000100
132,True,True,0.000000,0.000000,258.630005,0.000000,204.519989,499.160004,0.000000,-15.450000,-0.091019,0.962986,-0.000030,-0.253721,-0.518900,5.475400,0.000100
133,True,True,0.000000,0.000000,262.790009,0.000000,204.389999,499.160004,0.000000,-15.450000,-0.090258,0.954934,-0.000035,-0.282761,-0.518900,5.475400,0.000100
134,True,True,0.000000,0.000000,266.949982,0.000000,204.259995,499.160004,0.000000,-15.450000,-0.089416,0.946016,-0.000040,-0.311543,-0.518900,5.475400,0.000200
135,True,True,0.000000,0.000000,271.109985,0.000000,204.129990,499.160004,0.000000,-15.450000,-0.088494,0.936237,-0.000046,-0.340043,-0.518900,5.475400,0.000200
136,True,True,0.000000,0.000000,275.269989,0.000000,204.000000,499.160004,0.000000,-15.450000,-0.087490,0.925608,-0.000051,-0.368231,-0.518900,5.475400,0.000200
137,True,True,0.000000,0.000000,279.429993,0.000000,203.869995,499.160004,0.000000,-15.450000,-0.086406,0.914139,-0.000057,-0.396085,-0.518900,5.475400,0.000300
138,True,True,0.000000,0.000000,283.589996,0.000000,203.739990,499.160004,0.000000,-15.450000,-0.085246,0.901838,-0.000062,-0.423582,-0.518900,5.475400,0.000300
139,True,True,0.000000,0.000000,287.750000,0.000000,203.610001,499.160004,0.000000,-15.450000,-0.084005,0.888718,-0.000067,-0.450691,-0.518900,5.475400,0.000300
140,True,True,0.000000,0.000000,291.910004,0.000000,203.479996,499.160004,0.000000,-15.450000,-0.082689,0.874792,-0.000073,-0.477390,-0.518900,5.475400,0.000300
141,True,True,0.000000,0.000000,296.070007,0.000000,203.349991,499.160004,0.000000,-15.450000,-0.081297,0.860070,-0.000078,-0.503657,-0.518800,5.475400,0.000400
142,True,True,0.000000,0.000000,300.229980,0.000000,203.220001,499.160004,0.000000,-15.450000,-0.079835,0.844566,-0.000084,-0.529466,-0.518800,5.475400,0.000400
143,True,True,0.000000,0.000000,304.389984,0.000000,203.089996,499.160004,0.000000,-15.450000,-0.078298,0.828295,-0.000089,-0.554795,-0.518800,5.475400,0.000400
144,True,True,0.000000,0.000000,308.549988,0.000000,202.959991,499.160004,0.000000,-15.450000,-0.076690,0.811273,-0.000094,-0.579616,-0.518800,5.475400,0.000400
145,True,True,0.000000,0.000000,312.709991,0.000000,202.830002,499.160004,0.000000,-15.450000,-0.075012,0.793511,-0.000100,-0.603915,-0.518700,5.475400,0.000400
146,True,True,0.000000,0.000000,316.869995,0.000000,202.699997,499.160004,0.000000,-15.450000,-0.073264,0.775030,-0.000105,-0.627663,-0.518700,5.475400,0.000400
147,True,True,0.000000,0.000000,321.029999,0.000000,202.569992,499.160004,0.000000,-15.450000,-0.071452,0.755846,-0.000111,-0.650839,-0.518700,5.475400,0.000400
148,True,True,0.000000,0.000000,325.190002,0.000000,202.440002,499.160004,0.000000,-15.450000,-0.069574,0.735973,-0.000116,-0.673427,-0.518600,5.475400,0.000400
149,True,True,0.000000,0.000000,329.350006,0.000000,202.309998,499.160004,0.000000,-15.450000,-0.067632,0.715433,-0.000121,-0.695400,-0.518600,5.475400,0.000400
150,True,True,0.000000,0.000000,333.509979,0.000000,202.139999,499.160004,0.000000,-20.859999,0.066176,-0.699770,0.000148,0.711297,-0.506300,5.343300,0.008500
151,True,True,0.000000,0.000000,337.669983,0.000000,201.919998,499.160004,0.000000,-26.269999,0.064746,-0.684146,0.000197,0.726465,-0.494000,5.214400,0.016100
152,True,True,0.000000,0.000000,341.829987,0.000000,201.659988,499.160004,0.000000,-31.679998,0.063343,-0.668582,0.000267,0.740935,-0.481600,5.088700,0.023200
153,True,True,0.000000,0.000000,345.989990,0.000000,201.349991,499.160004,0.000000,-37.090000,0.061968,-0.653099,0.000353,0.754733,-0.469200,4.966100,0.029800
154,True,True,0.000000,0.000000,350.149994,0.000000,201.000000,499.160004,0.000000,-42.500000,0.060624,-0.637713,0.000461,0.767884,-0.456900,4.846500,0.035900
155,True,True,0.000000,0.000000,354.309998,0.000000,200.599991,499.160004,0.000000,-47.910000,0.059308,-0.622446,0.000580,0.780412,-0.444600,4.729800,0.041600
156,True,True,0.000000,0.000000,358.470001,0.000000,200.159988,499.160004,0.000000,-53.320000,0.058024,-0.607308,0.000715,0.792344,-0.432400,4.615900,0.046800
157,True,True,0.000000,0.000000,362.630005,0.000000,199.669998,499.160004,0.000000,-58.730000,0.056772,-0.592316,0.000860,0.803703,-0.420400,4.504800,0.051600
158,True,True,0.000000,0.000000,366.789978,0.000000,199.139999,499.160004,0.000000,-64.139999,0.055548,-0.577480,0.001017,0.814512,-0.408500,4.396400,0.056000
159,True,True,0.000000,0.000000,370.949982,0.000000,198.559998,499.160004,0.000000,-69.549995,0.054355,-0.562812,0.001184,0.824795,-0.396700,4.290600,0.060000
160,True,True,0.000000,0.000000,375.109985,0.000000,197.940002,499.160004,0.000000,-74.959999,0.053196,-0.548321,0.001357,0.834573,-0.385100,4.187400,0.063600
161,True,True,0.000000,0.000000,379.269989,0.000000,197.269989,499.160004,0.000000,-80.369995,0.052063,-0.534014,0.001535,0.843870,-0.373700,4.086700,0.066900
162,True,True,0.000000,0.000000,383.429993,0.000000,196.559998,499.160004,0.000000,-85.779999,0.050962,-0.519901,0.001724,0.852703,-0.362500,3.988400,0.069800
163,True,True,0.000000,0.000000,387.589996,0.000000,195.800003,499.160004,0.000000,-91.189995,0.049889,-0.505983,0.001918,0.861098,-0.351500,3.892500,0.072400
