frame,input.bJump,input.bJumped,input.Yaw,input.DodgeStrafe,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
11,True,True,0.000000,0.000000,0.000000,0.180000,0.000000,46.200001,0.641000,0.000000,347.040985,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
12,True,True,0.000000,0.000000,0.000000,0.190000,0.000000,49.149998,0.751000,0.000000,353.770996,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
13,True,True,0.000000,0.000000,0.000000,0.200000,0.000000,52.149998,0.861000,0.000000,360.501007,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
14,True,True,0.000000,0.000000,0.000000,0.210000,0.000000,55.209999,0.971000,0.000000,367.230988,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
15,True,True,0.000000,0.000000,0.000000,0.220000,0.000000,58.329998,1.081000,0.000000,373.960999,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
16,True,True,0.000000,0.000000,0.000000,0.230000,0.000000,61.500000,1.191000,0.000000,380.691010,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
17,True,True,0.000000,0.000000,0.000000,0.240000,0.000000,64.729996,1.301000,0.000000,387.420990,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
18,True,True,0.000000,0.000000,0.000000,0.250000,0.000000,68.010002,1.411000,0.000000,394.151001,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
19,True,True,0.000000,0.000000,0.000000,0.260000,0.000000,71.349998,1.521000,0.000000,400.881012,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
20,True,True,0.000000,0.000000,0.000000,0.270000,0.000000,74.750000,1.631000,0.000000,407.610992,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
21,False,False,0.000000,0.000000,0.000000,0.280000,0.000000,78.099998,1.631000,0.000000,402.191010,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
22,False,False,0.000000,0.000000,0.000000,0.290000,0.000000,81.409996,1.631000,0.000000,396.770996,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
23,False,False,0.000000,0.000000,0.000000,0.300000,0.000000,84.669998,1.631000,0.000000,391.351013,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
24,False,False,0.000000,0.000000,0.000000,0.310000,0.000000,87.889999,1.631000,0.000000,385.931000,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
25,False,False,0.000000,0.000000,0.000000,0.320000,0.000000,91.059998,1.631000,0.000000,380.510986,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
26,False,False,0.000000,0.000000,0.000000,0.330000,0.000000,94.189995,1.631000,0.000000,375.091003,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
27,False,False,0.000000,0.000000,0.000000,0.340000,0.000000,97.269997,1.631000,0.000000,369.670990,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
28,False,False,0.000000,0.000000,0.000000,0.350000,0.000000,100.309998,1.631000,0.000000,364.251007,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
29,False,False,0.000000,0.000000,0.000000,0.360000,0.000000,103.299995,1.631000,0.000000,358.830994,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
30,False,False,0.000000,0.000000,0.000000,0.370000,0.000000,106.250000,1.631000,0.000000,353.411011,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
31,False,False,0.000000,0.000000,0.000000,0.380000,0.000000,109.149994,1.631000,0.000000,347.990997,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
32,False,False,0.000000,0.000000,0.000000,0.390000,0.000000,112.000000,1.631000,0.000000,342.571014,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
33,False,False,0.000000,0.000000,0.000000,0.400000,0.000000,114.809998,1.631000,0.000000,337.151001,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
34,False,False,0.000000,0.000000,0.000000,0.410000,0.000000,117.570000,1.631000,0.000000,331.730988,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
35,False,False,0.000000,0.000000,0.000000,0.420000,0.000000,120.290001,1.631000,0.000000,326.311005,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
36,False,False,0.000000,0.000000,0.000000,0.430000,0.000000,122.959999,1.631000,0.000000,320.890991,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
37,False,False,0.000000,0.000000,0.000000,0.440000,0.000000,125.589996,1.631000,0.000000,315.471008,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
38,False,False,0.000000,0.000000,0.000000,0.450000,0.000000,128.169998,1.631000,0.000000,310.050995,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
39,False,False,0.000000,0.000000,0.000000,0.460000,0.000000,130.709991,1.631000,0.000000,304.631012,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
40,False,False,0.000000,0.000000,0.000000,0.470000,0.000000,133.199997,1.631000,0.000000,299.210999,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
41,False,False,0.000000,0.000000,0.000000,0.480000,0.000000,135.649994,1.631000,0.000000,293.791016,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
42,False,False,0.000000,0.000000,0.000000,0.490000,0.000000,138.050003,1.631000,0.000000,288.371002,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
43,False,False,0.000000,0.000000,0.000000,0.500000,0.000000,140.410004,1.631000,0.000000,282.950989,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
44,False,False,0.000000,0.000000,0.000000,0.510000,0.000000,142.720001,1.631000,0.000000,277.531006,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
45,False,False,0.000000,0.000000,0.000000,0.520000,0.000000,144.989990,1.631000,0.000000,272.110992,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
46,False,False,0.000000,0.000000,0.000000,0.530000,0.000000,147.209991,1.631000,0.000000,266.691010,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
47,False,False,0.000000,0.000000,0.000000,0.540000,0.000000,149.389999,1.631000,0.000000,261.270996,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
48,False,False,0.000000,0.000000,0.000000,0.550000,0.000000,151.519989,1.631000,0.000000,255.850998,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
49,False,False,0.000000,0.000000,0.000000,0.560000,0.000000,153.610001,1.631000,0.000000,250.431000,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
50,False,False,0.000000,0.000000,0.000000,0.570000,0.000000,155.649994,1.631000,0.000000,245.011002,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
51,False,False,0.000000,0.000000,0.000000,0.580000,0.000000,157.649994,1.631000,0.000000,239.591003,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
52,False,False,0.000000,0.000000,0.000000,0.590000,0.000000,159.599991,1.631000,0.000000,234.171005,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
53,False,False,0.000000,0.000000,0.000000,0.600000,0.000000,161.509995,1.631000,0.000000,228.751007,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
54,False,False,0.000000,0.000000,0.000000,0.610000,0.000000,163.369995,1.631000,0.000000,223.331009,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
55,False,False,0.000000,0.000000,0.000000,0.620000,0.000000,165.190002,1.631000,0.000000,217.910995,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
56,False,False,0.000000,0.000000,0.000000,0.630000,0.000000,166.959991,1.631000,0.000000,212.490997,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
57,False,False,0.000000,0.000000,0.000000,0.640000,0.000000,168.690002,1.631000,0.000000,207.070999,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
58,False,False,0.000000,0.000000,0.000000,0.650000,0.000000,170.369995,1.631000,0.000000,201.651001,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
59,False,False,0.000000,0.000000,0.000000,0.660000,0.000000,172.009995,1.631000,0.000000,196.231003,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
60,False,False,0.000000,0.000000,0.000000,0.670000,0.000000,173.599991,1.631000,0.000000,190.811005,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
61,False,False,0.000000,0.000000,0.000000,0.680000,0.000000,175.139999,1.631000,0.000000,185.391006,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
62,False,False,0.000000,0.000000,0.000000,0.690000,0.000000,176.639999,1.631000,0.000000,179.971008,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
63,False,False,0.000000,0.000000,0.000000,0.700000,0.000000,178.089996,1.631000,0.000000,174.551010,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
64,False,False,0.000000,0.000000,0.000000,0.710000,0.000000,179.500000,1.631000,0.000000,169.130997,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
65,False,False,0.000000,0.000000,0.000000,0.720000,0.000000,180.860001,1.631000,0.000000,163.710999,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
66,False,False,0.000000,0.000000,0.000000,0.730000,0.000000,182.179993,1.631000,0.000000,158.291000,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
67,False,False,0.000000,0.000000,0.000000,0.740000,0.000000,183.449997,1.631000,0.000000,152.871002,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
68,False,False,0.000000,0.000000,0.000000,0.750000,0.000000,184.679993,1.631000,0.000000,147.451004,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
69,False,False,0.000000,0.000000,0.000000,0.760000,0.000000,185.860001,1.631000,0.000000,142.031006,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
70,False,False,0.000000,0.000000,0.000000,0.770000,0.000000,187.000000,1.631000,0.000000,136.611008,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
71,True,True,-1.000000,-1.000000,1.000000,0.780000,0.000000,188.089996,1.631000,0.000000,131.191010,-0.001330,0.004799,-0.000305,0.999987,-0.320210,0.000000,-0.072810
72,False,False,0.000000,-1.000000,0.000000,0.790000,0.000000,189.139999,1.631000,0.000000,125.770996,-0.002608,0.004799,-0.000612,0.999985,-0.307410,0.000000,-0.071710
73,False,False,0.000000,-1.000000,0.000000,0.800000,0.000000,190.139999,1.631000,0.000000,120.350998,-0.003838,0.004799,-0.000914,0.999981,-0.295110,0.000000,-0.070610
74,False,False,0.000000,-1.000000,0.000000,0.810000,0.000000,191.099991,1.631000,0.000000,114.931000,-0.005020,0.004799,-0.001211,0.999975,-0.283310,0.000000,-0.069510
75,False,False,0.000000,-1.000000,0.000000,0.820000,0.000000,192.009995,1.631000,0.000000,109.510994,-0.006153,0.004799,-0.001502,0.999968,-0.272010,0.000000,-0.068410
76,False,False,0.000000,-1.000000,0.000000,0.830000,0.000000,192.879990,1.631000,0.000000,104.090996,-0.007237,0.004799,-0.001788,0.999961,-0.261110,0.000000,-0.067310
77,False,False,0.000000,-1.000000,0.000000,0.840000,0.000000,193.699997,1.631000,0.000000,98.670998,-0.008278,0.004799,-0.002069,0.999952,-0.250610,0.000000,-0.066210
78,False,False,0.000000,-1.000000,0.000000,0.850000,0.000000,194.479996,1.631000,0.000000,93.250999,-0.009282,0.004799,-0.002344,0.999943,-0.240610,0.000000,-0.065210
79,False,False,0.000000,-1.000000,0.000000,0.860000,0.000000,195.209991,1.631000,0.000000,87.831001,-0.010242,0.004799,-0.002614,0.999933,-0.231010,0.000000,-0.064210
80,False,False,0.000000,-1.000000,0.000000,0.870000,0.000000,195.899994,1.631000,0.000000,82.410995,-0.011165,0.004799,-0.002884,0.999922,-0.221710,0.000000,-0.063210
81,False,False,0.000000,-1.000000,0.000000,0.880000,0.000000,196.539993,1.631000,0.000000,76.990997,-0.012049,0.004799,-0.003148,0.999911,-0.212810,0.000000,-0.062210
82,False,False,0.000000,-1.000000,0.000000,0.890000,0.000000,197.139999,1.631000,0.000000,71.570999,-0.012902,0.004799,-0.003407,0.999899,-0.204310,0.000000,-0.061210
83,False,False,0.000000,-1.000000,0.000000,0.900000,0.000000,197.690002,1.631000,0.000000,66.151001,-0.013716,0.004799,-0.003660,0.999888,-0.196110,0.000000,-0.060210
84,False,False,0.000000,-1.000000,0.000000,0.910000,0.000000,198.199997,1.631000,0.000000,60.730999,-0.014499,0.004799,-0.003909,0.999876,-0.188210,0.000000,-0.059210
85,False,False,0.000000,-1.000000,0.000000,0.920000,0.000000,198.659988,1.631000,0.000000,55.310997,-0.015248,0.004799,-0.004157,0.999864,-0.180710,0.000000,-0.058310
86,False,False,0.000000,-1.000000,0.000000,0.930000,0.000000,199.080002,1.631000,0.000000,49.890999,-0.015971,0.004799,-0.004399,0.999851,-0.173510,0.000000,-0.057410
87,False,False,0.000000,-1.000000,0.000000,0.940000,0.000000,199.449997,1.631000,0.000000,44.470997,-0.016662,0.004799,-0.004637,0.999839,-0.166510,0.000000,-0.056510
88,False,False,0.000000,-1.000000,0.000000,0.950000,0.000000,199.779999,1.631000,0.000000,39.050999,-0.017325,0.004799,-0.004874,0.999826,-0.159810,0.000000,-0.055610
89,False,False,0.000000,-1.000000,0.000000,0.960000,0.000000,199.949997,1.631000,0.000000,19.960999,-0.017962,0.004799,-0.005106,0.999814,-0.153410,0.000000,-0.054710
90,False,False,0.000000,-1.000000,0.000000,0.970000,0.000000,200.009995,1.631000,0.000000,7.551000,-0.018577,0.004799,-0.005333,0.999802,-0.147210,0.000000,-0.053810
91,False,False,0.000000,-1.000000,0.000000,0.980000,0.000000,200.009995,1.631000,0.000000,-0.501000,-0.019165,0.004799,-0.005554,0.999789,-0.141310,0.000000,-0.052910
92,False,False,0.000000,-1.000000,0.000000,0.990000,0.000000,199.959991,1.631000,0.000000,-5.741000,-0.019732,0.004799,-0.005775,0.999777,-0.135610,0.000000,-0.052010
93,False,False,0.000000,-1.000000,0.000000,1.000000,0.000000,199.879990,1.631000,0.000000,-9.141000,-0.020271,0.004799,-0.005991,0.999765,-0.130210,0.000000,-0.051210
94,False,False,0.000000,-1.000000,0.000000,1.010000,0.000000,199.789993,1.631000,0.000000,-11.351000,-0.020789,0.004799,-0.006201,0.999753,-0.125010,0.000000,-0.050410
95,False,False,0.000000,-1.000000,0.000000,1.020000,0.000000,199.679993,1.631000,0.000000,-12.791000,-0.021285,0.004799,-0.006412,0.999741,-0.120010,0.000000,-0.049610
96,False,False,0.000000,-1.000000,0.000000,1.030000,0.000000,199.569992,1.631000,0.000000,-13.731000,-0.021765,0.004799,-0.006617,0.999730,-0.115210,0.000000,-0.048810
97,False,False,0.000000,-1.000000,0.000000,1.040000,0.000000,199.449997,1.631000,0.000000,-14.341001,-0.022224,0.004799,-0.006822,0.999718,-0.110610,0.000000,-0.048010
98,False,False,0.000000,-1.000000,0.000000,1.050000,0.000000,199.330002,1.631000,0.000000,-14.731000,-0.022666,0.004799,-0.007021,0.999707,-0.106210,0.000000,-0.047210
99,False,False,0.000000,-1.000000,0.000000,1.060000,0.000000,199.209991,1.631000,0.000000,-14.991000,-0.023093,0.004799,-0.007216,0.999696,-0.101910,0.000000,-0.046410
100,False,False,0.000000,-1.000000,0.000000,1.070000,0.000000,199.080002,1.631000,0.000000,-15.161000,-0.023497,0.004799,-0.007410,0.999685,-0.097810,0.000000,-0.045610
101,False,False,0.000000,-1.000000,0.000000,1.080000,0.000000,198.949997,1.631000,0.000000,-15.271000,-0.023886,0.004799,-0.007599,0.999674,-0.093910,0.000000,-0.044910
102,False,False,0.000000,-1.000000,0.000000,1.090000,0.000000,198.819992,1.631000,0.000000,-15.341000,-0.024258,0.004799,-0.007782,0.999664,-0.090110,0.000000,-0.044210
103,False,False,0.000000,-1.000000,0.000000,1.100000,0.000000,198.690002,1.631000,0.000000,-15.381001,-0.024619,0.004799,-0.007965,0.999654,-0.086510,0.000000,-0.043510
104,False,False,0.000000,-1.000000,0.000000,1.110000,0.000000,198.559998,1.631000,0.000000,-15.411000,-0.024965,0.004799,-0.008143,0.999644,-0.083010,0.000000,-0.042810
105,False,False,0.000000,-1.000000,0.000000,1.120000,0.000000,198.429993,1.631000,0.000000,-15.431000,-0.025294,0.004799,-0.008322,0.999634,-0.079710,0.000000,-0.042110
106,False,False,0.000000,-1.000000,0.000000,1.130000,0.000000,198.300003,1.631000,0.000000,-15.441000,-0.025612,0.004799,-0.008494,0.999624,-0.076510,0.000000,-0.041410
107,False,False,0.000000,-1.000000,0.000000,1.140000,0.000000,198.169998,1.631000,0.000000,-15.451000,-0.025919,0.004799,-0.008667,0.999615,-0.073410,0.000000,-0.040710
108,False,False,0.000000,-1.000000,0.000000,1.150000,0.000000,198.039993,1.631000,0.000000,-15.451000,-0.026211,0.004799,-0.008834,0.999606,-0.070410,0.000000,-0.040010
109,False,False,0.000000,-1.000000,0.000000,1.160000,0.000000,197.909988,1.631000,0.000000,-15.451000,-0.026491,0.004799,-0.009001,0.999597,-0.067610,0.000000,-0.039310
110,False,False,0.000000,-1.000000,0.000000,1.170000,0.000000,197.779999,1.631000,0.000000,-15.451000,-0.026761,0.004799,-0.009163,0.999588,-0.064910,0.000000,-0.038610
111,False,False,0.000000,-1.000000,0.000000,1.180000,0.000000,197.649994,1.631000,0.000000,-15.451000,-0.027020,0.004799,-0.009325,0.999580,-0.062310,0.000000,-0.038010
112,False,False,0.000000,-1.000000,0.000000,1.190000,0.000000,197.519989,1.631000,0.000000,-15.451000,-0.027268,0.004799,-0.009481,0.999572,-0.059810,0.000000,-0.037410
113,False,False,0.000000,-1.000000,0.000000,1.200000,0.000000,197.389999,1.631000,0.000000,-15.451000,-0.027505,0.004799,-0.009638,0.999564,-0.057410,0.000000,-0.036810
114,False,False,0.000000,-1.000000,0.000000,1.210000,0.000000,197.259995,1.631000,0.000000,-15.451000,-0.027732,0.004799,-0.009789,0.999556,-0.055110,0.000000,-0.036210
115,False,False,0.000000,-1.000000,0.000000,1.220000,0.000000,197.129990,1.631000,0.000000,-15.451000,-0.027953,0.004799,-0.009940,0.999548,-0.052910,0.000000,-0.035610
116,False,False,0.000000,-1.000000,0.000000,1.230000,0.000000,197.000000,1.631000,0.000000,-15.451000,-0.028164,0.004799,-0.010086,0.999541,-0.050810,0.000000,-0.035010
117,False,False,0.000000,-1.000000,0.000000,1.240000,0.000000,196.869995,1.631000,0.000000,-15.451000,-0.028369,0.004799,-0.010231,0.999534,-0.048710,0.000000,-0.034410
118,False,False,0.000000,-1.000000,0.000000,1.250000,0.000000,196.739990,1.631000,0.000000,-15.451000,-0.028563,0.004799,-0.010372,0.999527,-0.046710,0.000000,-0.033810
119,False,False,0.000000,-1.000000,0.000000,1.260000,0.000000,196.610001,1.631000,0.000000,-15.451000,-0.028746,0.004799,-0.010512,0.999520,-0.044810,0.000000,-0.033210
120,False,False,0.000000,-1.000000,0.000000,1.270000,0.000000,196.479996,1.631000,0.000000,-15.451000,-0.028924,0.004799,-0.010647,0.999513,-0.043010,0.000000,-0.032610
121,False,False,0.000000,-1.000000,0.000000,1.280000,0.000000,196.349991,1.631000,0.000000,-15.451000,-0.029097,0.004799,-0.010782,0.999507,-0.041210,0.000000,-0.032010
122,False,False,0.000000,-1.000000,0.000000,1.290000,0.000000,196.220001,1.631000,0.000000,-15.451000,-0.029259,0.004799,-0.010911,0.999501,-0.039510,0.000000,-0.031510
123,False,False,0.000000,-1.000000,0.000000,1.300000,0.000000,196.089996,1.631000,0.000000,-15.451000,-0.029415,0.004799,-0.011040,0.999495,-0.037910,0.000000,-0.031010
124,False,False,0.000000,-1.000000,0.000000,1.310000,0.000000,195.959991,1.631000,0.000000,-15.451000,-0.029566,0.004799,-0.011170,0.999489,-0.036410,0.000000,-0.030510
125,False,False,0.000000,-1.000000,0.000000,1.320000,0.000000,195.830002,1.631000,0.000000,-15.451000,-0.029712,0.004799,-0.011294,0.999483,-0.034910,0.000000,-0.030010
126,False,False,0.000000,-1.000000,0.000000,1.330000,0.000000,195.699997,1.631000,0.000000,-15.451000,-0.029852,0.004799,-0.011418,0.999477,-0.033510,0.000000,-0.029510
127,False,False,0.000000,-1.000000,0.000000,1.340000,0.000000,195.569992,1.631000,0.000000,-15.451000,-0.029987,0.004799,-0.011542,0.999472,-0.032110,0.000000,-0.029010
128,False,False,0.000000,-1.000000,0.000000,1.350000,0.000000,195.440002,1.631000,0.000000,-15.451000,-0.030117,0.004799,-0.011661,0.999467,-0.030810,0.000000,-0.028510
129,False,False,0.000000,-1.000000,0.000000,1.360000,0.000000,195.309998,1.631000,0.000000,-15.451000,-0.030241,0.004799,-0.011780,0.999462,-0.029510,0.000000,-0.028010
130,False,False,0.000000,-1.000000,0.000000,1.370000,0.000000,195.179993,1.631000,0.000000,-15.451000,-0.030359,0.004799,-0.011893,0.999457,-0.028310,0.000000,-0.027510
131,False,False,0.000000,-1.000000,0.000000,1.380000,0.000000,195.050003,1.631000,0.000000,-15.451000,-0.030473,0.004799,-0.012006,0.999452,-0.027110,0.000000,-0.027010
132,False,False,0.000000,-1.000000,0.000000,1.390000,0.000000,194.919998,1.631000,0.000000,-15.451000,-0.030581,0.004799,-0.012119,0.999447,-0.026010,0.000000,-0.026510
133,False,False,0.000000,-1.000000,0.000000,1.400000,0.000000,194.789993,1.631000,0.000000,-15.451000,-0.030683,0.004799,-0.012227,0.999443,-0.024910,0.000000,-0.026010
134,False,False,0.000000,-1.000000,0.000000,1.410000,0.000000,194.659988,1.631000,0.000000,-15.451000,-0.030780,0.004799,-0.012335,0.999439,-0.023910,0.000000,-0.025510
135,False,False,0.000000,-1.000000,0.000000,1.420000,0.000000,194.529999,1.631000,0.000000,-15.451000,-0.030877,0.004799,-0.012438,0.999434,-0.022910,0.000000,-0.025110
136,False,False,0.000000,-1.000000,0.000000,1.430000,0.000000,194.399994,1.631000,0.000000,-15.451000,-0.030969,0.004799,-0.012540,0.999430,-0.022010,0.000000,-0.024710
137,False,False,0.000000,-1.000000,0.000000,1.440000,0.000000,194.269989,1.631000,0.000000,-15.451000,-0.031055,0.004799,-0.012643,0.999426,-0.021110,0.000000,-0.024310
138,False,False,0.000000,-1.000000,0.000000,1.450000,0.000000,194.139999,1.631000,0.000000,-15.451000,-0.031142,0.004799,-0.012745,0.999422,-0.020210,0.000000,-0.023910
139,False,False,0.000000,-1.000000,0.000000,1.460000,0.000000,194.009995,1.631000,0.000000,-15.451000,-0.031223,0.004799,-0.012842,0.999418,-0.019410,0.000000,-0.023510
140,False,False,0.000000,-1.000000,0.000000,1.470000,0.000000,193.879990,1.631000,0.000000,-15.451000,-0.031298,0.004799,-0.012939,0.999415,-0.018610,0.000000,-0.023110
141,False,False,0.000000,-1.000000,0.000000,1.480000,0.000000,193.750000,1.631000,0.000000,-15.451000,-0.031374,0.004799,-0.013037,0.999411,-0.017810,0.000000,-0.022710
142,False,False,0.000000,-1.000000,0.000000,1.490000,0.000000,193.619995,1.631000,0.000000,-15.451000,-0.031444,0.004799,-0.013128,0.999408,-0.017110,0.000000,-0.022310
143,False,False,0.000000,-1.000000,0.000000,1.500000,0.000000,193.489990,1.631000,0.000000,-15.451000,-0.031514,0.004799,-0.013220,0.999404,-0.016410,0.000000,-0.021910
144,False,False,0.000000,-1.000000,0.000000,1.510000,0.000000,193.360001,1.631000,0.000000,-15.451000,-0.031579,0.004799,-0.013312,0.999401,-0.015710,0.000000,-0.021510
145,False,False,0.000000,-1.000000,0.000000,1.520000,0.000000,193.229996,1.631000,0.000000,-15.451000,-0.031643,0.004799,-0.013398,0.999398,-0.015010,0.000000,-0.021110
146,False,False,0.000000,-1.000000,0.000000,1.530000,0.000000,193.099991,1.631000,0.000000,-15.451000,-0.031703,0.004799,-0.013484,0.999395,-0.014410,0.000000,-0.020710
147,False,False,0.000000,-1.000000,0.000000,1.540000,0.000000,192.970001,1.631000,0.000000,-15.451000,-0.031762,0.004799,-0.013571,0.999392,-0.013810,0.000000,-0.020310
148,False,False,0.000000,-1.000000,0.000000,1.550000,0.000000,192.839996,1.631000,0.000000,-15.451000,-0.031816,0.004799,-0.013652,0.999389,-0.013210,0.000000,-0.019910
149,False,False,0.000000,-1.000000,0.000000,1.560000,0.000000,192.709991,1.631000,0.000000,-15.451000,-0.031870,0.004799,-0.013732,0.999386,-0.012610,0.000000,-0.019510
150,False,False,0.000000,-1.000000,0.000000,1.570000,0.000000,192.539993,1.631000,0.000000,-20.860998,-0.031918,0.004799,-0.013813,0.999383,-0.012110,0.000000,-0.019210
151,False,False,0.000000,-1.000000,0.000000,1.580000,0.000000,192.319992,1.631000,0.000000,-26.270998,-0.031967,0.004799,-0.013894,0.999381,-0.011610,0.000000,-0.018910
152,False,False,0.000000,-1.000000,0.000000,1.590000,0.000000,192.059998,1.631000,0.000000,-31.680998,-0.032016,0.004799,-0.013970,0.999378,-0.011110,0.000000,-0.018610
